,rep,intra_thres,init_intra_edge,init_supp_edge,fin_intra_edge,fin_supp_edge,alive_nodes,tot_isol_node,tot_unsupp_node,cas_steps,init_far_node,fin_far_node,init_clust,fin_clust,init_mean_deg,fin_mean_deg,init_larg_comp,fin_larg_comp,init_deg_assort,fin_deg_assort,dist_deg_cent,dist_bet_cent,step1_isol,step1_unsupp,step1_far_dead_node,step2_isol,step2_unsupp,step2_far_dead_node,step3_isol,step3_unsupp,step3_far_dead_node,step4_isol,step4_unsupp,step4_far_dead_node,step5_isol,step5_unsupp,step5_far_dead_node,step6_isol,step6_unsupp,step6_far_dead_node,step7_isol,step7_unsupp,step7_far_dead_node,step8_isol,step8_unsupp,step8_far_dead_node,step9_isol,step9_unsupp,step9_far_dead_node,step10_isol,step10_unsupp,step10_far_dead_node,step11_isol,step11_unsupp,step11_far_dead_node,step12_isol,step12_unsupp,step12_far_dead_node,step13_isol,step13_unsupp,step13_far_dead_node,step14_isol,step14_unsupp,step14_far_dead_node,step15_isol,step15_unsupp,step15_far_dead_node,step16_isol,step16_unsupp,step16_far_dead_node,step17_isol,step17_unsupp,step17_far_dead_node,step18_isol,step18_unsupp,step18_far_dead_node,step19_isol,step19_unsupp,step19_far_dead_node,step20_isol,step20_unsupp,step20_far_dead_node,step21_isol,step21_unsupp,step21_far_dead_node,step22_isol,step22_unsupp,step22_far_dead_node
109,28,0.067,1611,500,933,1288,710,50,140,5,0.687702851,0.684992439,0.613531556,0.600828592,6.444,3.732,490,355,0.627855987,0.645590783,0.436517734,0.382738516,30,91,0.679444708,2,29,0.695960993,18,2,0.536418112,0,18,0.668930061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,28,0.067,1611,500,1010.5,1408.5,796,4,100,4,0.687702851,0.695960993,0.01335799,0.014072827,6.444,4.042,499,398,0.001696581,-0.007555751,0.313627866,0.402071041,2,96,0.663035564,2,2,0.539690157,0,2,0.544300055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,28,0.067,1611,500,1034.5,1436.5,804,2,94,3,0.687702851,0.695960993,0.01335799,0.011886096,6.444,4.138,499,402,0.001696581,-0.004214068,0.496781922,0.423573123,2,92,0.604500875,0,2,0.34151556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,29,0.067,1672.5,500,1019.5,1374.5,710,47,143,8,0.694967866,0.694460124,0.600205172,0.596852373,6.69,4.078,497.5,355,0.562348779,0.575204449,0.339098115,0.271313508,8,98,0.680024411,13,6,0.695475607,0,13,0.634977036,23,0,0.664323727,0,23,0.59946605,3,0,0.487468174,0,3,0.514843074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,29,0.067,1672.5,500,1147.5,1542.5,790,9,101,4,0.694967866,0.695475607,0.600205172,0.576863594,6.69,4.59,497.5,395,0.562348779,0.571994508,0.397503099,0.286034391,8,92,0.694460124,1,8,0.62228481,0,1,0.424067131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,29,0.067,1672.5,500,1063.5,1460.5,794,3,103,3,0.694967866,0.695475607,0.013007513,0.013489974,6.69,4.254,498.5,397,0.006522622,-0.008975213,0.437506234,0.388437966,3,100,0.680024411,0,3,0.492158466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,29,0.067,1672.5,500,1084,1484,800,4,96,4,0.694967866,0.695475607,0.013007513,0.014360688,6.69,4.336,498.5,400,0.006522622,-0.012351368,0.281740615,0.333541491,3,92,0.694460124,1,3,0.615705604,0,1,0.392168972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,30,0.067,1658.5,500,782,1080,596,109,195,8,0.691281605,0.66598574,0.593127308,0.584360503,6.634,3.128,486.5,298,0.603270675,0.569610414,0.295568434,0.271074331,27,92,0.692389266,9,23,0.639467144,62,9,0.685193206,4,61,0.626938836,6,3,0.496956249,1,6,0.49882091,0,1,0.5198448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,30,0.067,1658.5,500,0,0,0,452,448,10,0.691281605,0,0.593127308,0,6.634,0,486.5,0,0.603270675,0,0,0,27,91,0.690173943,162,19,0.662567029,10,145,0.66598574,167,2,0.639467144,16,141,0.692389266,60,3,0.65976666,3,43,0.686572765,7,0,0.623819659,0,4,0.388253265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,30,0.067,1658.5,500,1063,1461,796,4,100,4,0.691281605,0.690173943,0.013694961,0.012243215,6.634,4.252,499,398,0.018138285,-0.006745516,0.411128157,0.411337745,3,96,0.692389266,1,3,0.548947572,0,1,0.464156162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,30,0.067,1658.5,500,1071,1469,796,6,98,5,0.691281605,0.692389266,0.013694961,0.013252493,6.634,4.284,499,398,0.018138285,0.003914774,0.411128157,0.411128157,3,92,0.647207469,2,3,0.560613467,1,2,0.541076359,0,1,0.328897512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,31,0.067,1655.5,500,1141.5,1528.5,774,19,107,4,0.691955625,0.696887838,0.59550101,0.590396146,6.622,4.566,493,387,0.573839947,0.593479697,0.42456561,0.253162721,15,90,0.696234732,4,13,0.592291023,0,4,0.577762934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,31,0.067,1655.5,500,1026.5,1384.5,716,50,134,10,0.691955625,0.696887838,0.59550101,0.591023052,6.622,4.106,493,358,0.573839947,0.535743682,0.421542708,0.281131838,15,86,0.687023413,14,13,0.666344848,0,14,0.577762934,4,0,0.596562696,0,4,0.49354981,16,0,0.484107425,0,16,0.636106212,1,0,0.205478198,0,1,0.40489824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,31,0.067,1655.5,500,1085,1484,798,5,97,4,0.691955625,0.696887838,0.010738882,0.009575011,6.622,4.34,499.5,399,-0.013950887,-0.024385765,0.497804479,0.395837232,2,92,0.696234732,3,2,0.612937783,0,3,0.637128008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,31,0.067,1655.5,500,1090,1490,800,6,94,4,0.691955625,0.696887838,0.010738882,0.009925363,6.622,4.36,499.5,400,-0.013950887,-0.001366628,0.482728004,0.482728004,2,88,0.687023413,4,2,0.430478729,0,4,0.514959205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,32,0.067,1660.5,500,1080,1462,764,22,114,4,0.685646688,0.692912828,0.608436961,0.605508722,6.642,4.32,492.5,382,0.548579324,0.562059718,0.427897353,0.356719096,15,97,0.676323224,7,12,0.5281263,0,5,0.606788337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,32,0.067,1660.5,500,0,0,0,408,492,15,0.685646688,0,0.608436961,0,6.642,0,492.5,0,0.548579324,0,0,0,15,86,0.676323224,2,13,0.645994196,30,2,0.678380548,0,30,0.614433862,85,0,0.609735515,0,85,0.656927925,188,0,0.672439246,0,188,0.692912828,75,0,0.69062815,0,75,0.568884247,11,0,0.505726361,0,11,0.446515133,2,0,0.41030251,0,2,0.507937929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,32,0.067,1660.5,500,1082.5,1478.5,792,5,103,4,0.685646688,0.692912828,0.015582022,0.016688614,6.642,4.33,498.5,396,-0.013616718,0.004687133,0.518439697,0.507556853,4,98,0.667094025,1,4,0.530395146,0,1,0.406555005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,32,0.067,1660.5,500,1100.5,1502.5,804,5,91,4,0.685646688,0.692912828,0.015582022,0.014664033,6.642,4.402,498.5,402,-0.013616718,-0.000336088,0.357134574,0.389796546,4,87,0.639113918,1,3,0.600111127,0,1,0.471485805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,33,0.067,1691,500,0,0,0,408,492,18,0.699857086,0,0.586601635,0,6.764,0,486.5,0,0.604641893,0,0,0,26,88,0.703745482,57,24,0.685748432,11,56,0.631231561,122,10,0.648393288,0,122,0.636111498,97,0,0.550713761,0,97,0.554404154,43,0,0.557460804,0,43,0.606068267,43,0,0.636060729,0,43,0.672152181,6,0,0.598654831,0,6,0.265673024,1,0,0.242138573,0,1,0.574473692,2,0,0.572543109,0,2,0.207121206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,33,0.067,1691,500,1054.5,1421.5,734,42,124,9,0.699857086,0.685748432,0.586601635,0.584925482,6.764,4.218,486.5,367,0.604641893,0.570243328,0.349548608,0.278179198,26,85,0.703745482,5,25,0.64007573,5,4,0.608670464,0,4,0.501050875,1,0,0.304615741,0,1,0.552921985,5,0,0.632752038,0,5,0.409598835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,33,0.067,1691,500,1102.5,1504.5,804,3,93,3,0.699857086,0.703745482,0.016292483,0.014731075,6.764,4.41,499.5,402,-0.031875943,-0.027074722,0.42051795,0.42051795,3,90,0.698889078,0,3,0.420732643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,33,0.067,1691,500,1101,1505,808,3,89,3,0.699857086,0.703745482,0.016292483,0.018695571,6.764,4.404,499.5,404,-0.031875943,-0.045524014,0.470944,0.462615962,3,86,0.672152181,0,3,0.535042871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,34,0.067,1639,500,1015,1383,736,36,128,6,0.681336356,0.676102457,0.592590053,0.577560822,6.556,4.06,495.5,368,0.588918031,0.609512889,0.312229128,0.229722761,10,94,0.686570254,23,10,0.634219146,0,21,0.548690919,3,0,0.474111052,0,3,0.502436907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,34,0.067,1639,500,1,3,4,406,490,12,0.681336356,0.283189102,0.592590053,0,6.556,0.004,495.5,2,0.588918031,nan,0.258675555,0.258675555,10,90,0.686570254,96,9,0.676102457,0,93,0.629373641,29,0,0.625954701,0,29,0.634490011,147,0,0.646778999,0,145,0.635466691,116,0,0.648465647,0,116,0.670855734,8,0,0.618154226,0,8,0.415945836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,34,0.067,1639,500,1055,1453,796,5,99,4,0.681336356,0.686570254,0.011986551,0.011717115,6.556,4.22,499.5,398,0.012199852,0.014129404,0.461741071,0.461741071,2,94,0.630945999,3,2,0.598073419,0,3,0.446981312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,34,0.067,1639,500,1088.5,1489.5,802,4,94,4,0.681336356,0.686570254,0.011986551,0.009885999,6.556,4.354,499.5,401,0.012199852,-0.008476015,0.453008875,0.461741071,2,90,0.675145079,2,2,0.587289482,0,2,0.431535712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,35,0.067,1642,500,1053,1418,730,42,128,6,0.702454212,0.693375309,0.601974462,0.601295037,6.568,4.212,493,365,0.533888987,0.561619821,0.342044769,0.297408098,14,90,0.703381534,27,13,0.65589064,0,24,0.596433509,1,0,0.568363449,0,1,0.457663811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,35,0.067,1642,500,0,0,0,410,490,14,0.702454212,0,0.601974462,0,6.568,0,493,0,0.533888987,0,0,0,14,88,0.703381534,30,11,0.658323662,2,27,0.65792928,157,1,0.65589064,0,156,0.66561426,172,0,0.693375309,0,172,0.599012763,31,0,0.565255418,0,31,0.488283062,2,0,0.316575322,0,2,0.489649635,2,0,0.52239541,0,2,0.472039241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,35,0.067,1642,500,1024.5,1423.5,798,6,96,4,0.702454212,0.703381534,0.011218815,0.008806676,6.568,4.098,499,399,-0.010275009,-0.023449873,0.470617909,0.352963314,4,90,0.659390592,2,4,0.48573404,0,2,0.421302962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,35,0.067,1642,500,1045,1444,798,6,96,5,0.702454212,0.703381534,0.011218815,0.009803403,6.568,4.18,499,399,-0.010275009,-0.015164977,0.390227713,0.434007169,4,90,0.641548296,1,4,0.49291086,1,1,0.528937443,0,1,0.507779794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,36,0.067,1641,500,0,0,0,420,480,13,0.698757521,0,0.604126764,0,6.564,0,468.5,0,0.599881139,0,0,0,63,84,0.695088342,13,55,0.679756237,108,8,0.65875026,4,103,0.604911485,131,1,0.607411465,0,128,0.660485755,83,0,0.7024267,0,83,0.689104016,15,0,0.665648565,0,15,0.504182618,3,0,0.391211834,0,3,0.240691065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,36,0.067,1641,500,0,0,0,415,485,15,0.698757521,0,0.604126764,0,6.564,0,468.5,0,0.599881139,0,0,0,63,81,0.695088342,9,56,0.65875026,101,9,0.65864522,0,97,0.672316964,104,0,0.679756237,0,104,0.7024267,107,0,0.660485755,0,107,0.682462428,25,0,0.622672591,0,25,0.478788991,3,0,0.521913902,0,3,0.475593657,3,0,0.494920367,0,3,0.377931844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,36,0.067,1641,500,1080.5,1479.5,798,5,97,3,0.698757521,0.7024267,0.013454493,0.014310223,6.564,4.322,499,399,-0.010901026,-0.020862421,0.407260516,0.400797619,5,92,0.695088342,0,5,0.679756237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,36,0.067,1641,500,1068,1466,796,8,96,4,0.698757521,0.7024267,0.013454493,0.010127017,6.564,4.272,499,398,-0.010901026,0.002008677,0.335689417,0.436437147,5,88,0.695088342,3,5,0.493182939,0,3,0.465650287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,37,0.067,1621.5,500,0,0,0,406,494,12,0.690926133,0,0.58364633,0,6.486,0,497.5,0,0.534169158,0,0,0,7,94,0.677082833,134,4,0.691399591,0,131,0.690452676,193,0,0.673438296,0,193,0.678335903,63,0,0.664875757,0,63,0.600104166,7,0,0.566789934,0,7,0.555141765,2,0,0.600497321,0,2,0.187223954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,37,0.067,1621.5,500,1082.5,1476.5,788,11,101,4,0.690926133,0.691399591,0.58364633,0.584705009,6.486,4.33,497.5,394,0.534169158,0.496501861,0.310080973,0.360400596,7,90,0.687121564,4,7,0.583809725,0,4,0.628963107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,37,0.067,1621.5,500,1073,1476,806,0,94,2,0.690926133,0.691399591,0.01436887,0.013862392,6.486,4.292,500,403,-0.017933676,-0.035957182,0.497066866,0.428373644,0,94,0.677082833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,37,0.067,1621.5,500,1100,1504,808,1,91,4,0.690926133,0.691399591,0.01436887,0.012324447,6.486,4.4,500,404,-0.017933676,-0.010167682,0.382551017,0.43870283,0,90,0.687121564,1,0,0.215729826,0,1,0.31149071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,38,0.067,1694,500,1087.5,1456.5,738,40,122,5,0.694125902,0.685617023,0.5900486,0.582239208,6.776,4.35,484.5,369,0.684191153,0.670595862,0.395676635,0.352461947,32,88,0.694558702,6,26,0.630052092,2,6,0.622462407,0,2,0.416663159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,38,0.067,1694,500,1,3,4,407,489,12,0.694125902,0.425141524,0.5900486,0,6.776,0.004,484.5,2,0.684191153,nan,0.353652986,0.353652986,32,85,0.694558702,12,29,0.685617023,2,12,0.614990703,137,2,0.681953792,0,137,0.62589691,175,0,0.657028727,0,175,0.653431995,46,0,0.675486631,0,46,0.517132725,3,0,0.419861288,0,3,0.484206274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,38,0.067,1694,500,1079,1477,796,5,99,4,0.694125902,0.694558702,0.015908884,0.014084833,6.776,4.316,499,398,-0.002328692,0.011951986,0.428700167,0.446086564,3,94,0.693693102,2,3,0.607273914,0,2,0.52207993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,38,0.067,1694,500,1109,1509,800,7,93,5,0.694125902,0.694558702,0.015908884,0.013785714,6.776,4.436,499,400,-0.002328692,-0.01010099,0.538299385,0.592422685,3,87,0.681090687,3,2,0.63698804,1,3,0.54878157,0,1,0.626662921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,39,0.067,1654,500,1065.5,1438.5,746,33,121,6,0.680002469,0.681509352,0.609070683,0.591150107,6.616,4.262,495.5,373,0.513878113,0.527065992,0.261192617,0.269363655,9,89,0.673136389,16,8,0.642889977,0,16,0.608193836,8,0,0.554389142,0,8,0.552611004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,39,0.067,1654,500,0,0,0,421,479,14,0.680002469,0,0.609070683,0,6.616,0,495.5,0,0.513878113,0,0,0,9,98,0.645618976,131,3,0.661800873,6,113,0.673136389,136,6,0.650636485,9,128,0.656146907,103,1,0.681509352,0,103,0.668181595,23,0,0.612618219,0,23,0.574114306,2,0,0.517295362,0,2,0.317177588,2,0,0.321779412,0,2,0.267903356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,39,0.067,1654,500,1103.5,1507.5,808,1,91,3,0.680002469,0.681509352,0.013763414,0.014428833,6.616,4.414,500,404,0.012399191,0.015475609,0.382428357,0.390740961,1,90,0.673136389,0,1,0.500955586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,39,0.067,1654,500,1069.5,1467.5,796,3,101,4,0.680002469,0.681509352,0.013763414,0.018355312,6.616,4.278,500,398,0.012399191,0.018160055,0.516970204,0.516970204,1,98,0.645618976,2,1,0.633909054,0,2,0.366913565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,40,0.067,1661.5,500,1078.5,1450.5,744,30,126,6,0.68408773,0.68480645,0.583713998,0.598470518,6.646,4.314,498,372,0.55825082,0.57307292,0.364268416,0.274998783,14,96,0.68336901,13,14,0.658274059,1,13,0.623662659,2,1,0.614909359,0,2,0.395170816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,40,0.067,1661.5,500,1064,1433,738,38,124,6,0.68408773,0.669942453,0.583713998,0.595072249,6.646,4.256,498,369,0.55825082,0.564066897,0.399188265,0.281008992,14,89,0.68336901,17,13,0.658274059,6,16,0.641024396,1,5,0.68480645,0,1,0.260445422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,40,0.067,1661.5,500,1064,1465,802,2,96,3,0.68408773,0.68480645,0.01390213,0.015215631,6.646,4.256,499,401,-0.007864671,-0.021192542,0.372587116,0.393567349,2,95,0.6517699,0,1,0.61092812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,40,0.067,1661.5,500,1072.5,1474.5,804,3,93,4,0.68408773,0.68480645,0.01390213,0.013717702,6.646,4.29,499,402,-0.007864671,-0.012437576,0.386392893,0.270300794,2,90,0.660367786,1,2,0.411118197,0,1,0.478522918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,41,0.067,1637.5,500,1107.5,1485.5,756,26,118,5,0.690380262,0.681730113,0.59090924,0.57999502,6.55,4.43,493.5,378,0.580059612,0.591727556,0.256277916,0.240214084,13,94,0.694513722,8,11,0.61855367,5,8,0.686246803,0,5,0.51125455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,41,0.067,1637.5,500,1127,1515,776,18,106,4,0.690380262,0.686246803,0.59090924,0.588224033,6.55,4.508,493.5,388,0.580059612,0.572671602,0.442795362,0.244670863,13,88,0.694513722,5,13,0.637608359,0,5,0.574340274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,41,0.067,1637.5,500,1042.5,1441.5,798,3,99,4,0.690380262,0.694513722,0.013046414,0.011636957,6.55,4.17,499,399,-0.047356654,-0.054690377,0.336839106,0.374771773,2,96,0.667166947,1,2,0.435834349,0,1,0.239018216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,41,0.067,1637.5,500,1046.5,1451.5,810,2,88,3,0.690380262,0.694513722,0.013046414,0.008720984,6.55,4.186,499,405,-0.047356654,-0.053141529,0.341812197,0.314275792,2,87,0.681730113,0,1,0.413797561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
