,rep,intra_thres,init_intra_edge,init_supp_edge,fin_intra_edge,fin_supp_edge,alive_nodes,tot_isol_node,tot_unsupp_node,cas_steps,init_far_node,fin_far_node,init_clust,fin_clust,init_mean_deg,fin_mean_deg,init_larg_comp,fin_larg_comp,init_deg_assort,fin_deg_assort,dist_deg_cent,dist_bet_cent,step1_isol,step1_unsupp,step1_far_dead_node,step2_isol,step2_unsupp,step2_far_dead_node,step3_isol,step3_unsupp,step3_far_dead_node,step4_isol,step4_unsupp,step4_far_dead_node,step5_isol,step5_unsupp,step5_far_dead_node,step6_isol,step6_unsupp,step6_far_dead_node,step7_isol,step7_unsupp,step7_far_dead_node,step8_isol,step8_unsupp,step8_far_dead_node,step9_isol,step9_unsupp,step9_far_dead_node,step10_isol,step10_unsupp,step10_far_dead_node,step11_isol,step11_unsupp,step11_far_dead_node,step12_isol,step12_unsupp,step12_far_dead_node,step13_isol,step13_unsupp,step13_far_dead_node,step14_isol,step14_unsupp,step14_far_dead_node,step15_isol,step15_unsupp,step15_far_dead_node,step16_isol,step16_unsupp,step16_far_dead_node,step17_isol,step17_unsupp,step17_far_dead_node,step18_isol,step18_unsupp,step18_far_dead_node
285,72,0.073,1935.0,500.0,1,3.0,4,367,429,11,0.6745161838390901,0.5963040083893719,0.6080635627444451,0.0,7.74,0.004,500,2,0.5822503573935182,nan,0.5446868894291199,0.5446868894291199,140,134,0.6667167665902067,32,103,0.6829907668277759,130,15,0.6728957386785143,4,113,0.6062997180948922,48,3,0.5694549890419306,0,48,0.6744892617219922,12,0,0.6509299856815646,0,12,0.6654022254017606,1,0,0.34035907215721745,0,1,0.4757520279765506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286,72,0.073,1935.0,500.0,1085,1463.0,756,1,43,3,0.6745161838390901,0.6829907668277759,0.01426870279458612,0.013542879812721079,7.74,4.34,499.5,378,0.0048491527605518244,0.031451336151387996,0.4857503754220509,0.4410255171326747,1,42,0.49116303279040546,0,1,0.509595792820963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
287,72,0.073,1935.0,500.0,771,1085.0,628,1,171,3,0.6745161838390901,0.6829907668277759,0.01426870279458612,0.012676698743577722,7.74,3.084,499.5,314,0.0048491527605518244,0.059406847538629716,0.39880086528218084,0.39880086528218084,1,170,0.6667167665902067,0,1,0.40002893920766014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288,73,0.073,2015.5,500.0,1330,1686.0,712,26,62,5,0.6901359961466507,0.6783175255401285,0.6048457642664757,0.617613363081803,8.062,5.32,488,356,0.6257473008423449,0.5744731273834479,0.3721578588791819,0.3918966702936524,24,38,0.6846586872870699,0,22,0.6956133050062315,2,0,0.5978144484446914,0,2,0.5861840756858614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289,73,0.073,2015.5,500.0,0,0.0,0,341,459,14,0.6901359961466507,0,0.6048457642664757,0,8.062,0.0,488,0,0.6257473008423449,0,0,0,24,153,0.6846586872870699,162,15,0.6956133050062315,2,138,0.6416160666709775,94,0,0.6503394689053112,0,94,0.66160094830316,38,0,0.6708191712013686,0,38,0.5548600526139211,14,0,0.5168462301872638,0,14,0.605578414331826,4,0,0.43469133456528053,0,4,0.4757934512463035,3,0,0.46961351731527645,0,3,0.4125439991390415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290,73,0.073,2015.5,500.0,1170.5,1551.5,762,0,38,2,0.6901359961466507,0.6956133050062315,0.016212871639884004,0.013379271646988173,8.062,4.682,500,381,-0.009657618201783435,-0.004692222244091834,0.4718855696598089,0.5120675746516008,0,38,0.33491497398030157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291,73,0.073,2015.5,500.0,822,1140.0,636,3,161,4,0.6901359961466507,0.6956133050062315,0.016212871639884004,0.014793784133406776,8.062,3.2880000000000003,500,318,-0.009657618201783435,0.00679215686322329,0.4982960359581671,0.41971166033647467,0,158,0.6768988677327568,3,0,0.41861634094572336,0,3,0.47172063442624473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
292,74,0.073,2007.5,500.0,1395.5,1765.5,740,11,49,5,0.6932097449428096,0.6791963785787553,0.6136639455381351,0.634182022049669,8.03,5.582,495.5,370,0.578121957105814,0.5820544376168619,0.4237611015008004,0.344945225188996,9,38,0.6927001841272836,1,9,0.6937193057583356,1,1,0.5937864086638853,0,1,0.565779413891841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293,74,0.073,2007.5,500.0,0,0.0,0,324,476,10,0.6932097449428096,0,0.6136639455381351,0,8.03,0.0,495.5,0,0.578121957105814,0,0,0,9,155,0.6937193057583356,74,6,0.6413811884589159,0,74,0.6673200433819725,154,0,0.65561048057472,0,154,0.6791963785787553,79,0,0.6459471160606498,0,79,0.6362729333326574,8,0,0.5038282457184361,0,8,0.5453641820783383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294,74,0.073,2007.5,500.0,1141,1518.0,754,4,42,4,0.6932097449428096,0.6937193057583356,0.017080913530913507,0.01789805390601145,8.03,4.564,500,377,-0.0014504015049917243,-0.002352022582850665,0.46280874936118865,0.5183305125889596,2,38,0.36851316147855173,2,2,0.6673200433819725,0,2,0.6365892518934455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295,74,0.073,2007.5,500.0,818.5,1136.5,636,4,160,4,0.6932097449428096,0.6927001841272836,0.017080913530913507,0.015031265031265027,8.03,3.274,500,318,-0.0014504015049917243,-0.007050720933992267,0.3701233324836155,0.3701233324836155,2,157,0.6937193057583356,2,1,0.47697070581363377,0,2,0.4582063063143319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296,75,0.073,1954.0,500.0,332,429.0,194,297,309,9,0.6895968040411529,0.6677992551318823,0.6043879208135788,0.6033319200844973,7.816,1.3279999999999998,497,97,0.5107797230060769,0.6170103049571717,0.4073534848036746,0.41743762365373677,147,17,0.6936874458961234,0,142,0.6932162281221569,96,0,0.6351977251838333,0,96,0.6712026397552561,47,0,0.6996596489832654,0,47,0.6677208383987598,7,0,0.4736897649457033,0,7,0.49546905820508425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297,75,0.073,1954.0,500.0,0,0.0,0,413,387,10,0.6895968040411529,0,0.6043879208135788,0,7.816,0.0,497,0,0.5107797230060769,0,0,0,147,128,0.6996596489832654,0,121,0.6677208383987598,179,0,0.6795339590990402,0,107,0.6932162281221569,75,0,0.6567955104641636,0,27,0.587164904410162,10,0,0.606366075928953,0,4,0.48393665500962485,2,0,0.4518410061538384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,75,0.073,1954.0,500.0,1184,1571.0,774,2,24,3,0.6895968040411529,0.6996596489832654,0.01634630647130645,0.013844209193046395,7.816,4.736000000000001,500,387,-0.010430322223437214,-0.019370271175232295,0.4131218029390853,0.4131218029390853,2,22,0.3789157605228837,0,2,0.4123274759810464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,75,0.073,1954.0,500.0,790,1110.0,640,4,156,4,0.6895968040411529,0.6932162281221569,0.01634630647130645,0.012819151334776338,7.816,3.16,500,320,-0.010430322223437214,-0.022943837726552327,0.4131218029390853,0.5073389192337974,2,153,0.6996596489832654,2,1,0.4816987406353861,0,2,0.5861877298346523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,76,0.073,1907.0,500.0,1374.5,1753.5,758,9,33,3,0.6975382608798834,0.7000430043187438,0.6070548257298254,0.6268285913734462,7.628,5.497999999999999,496,379,0.5538079902496778,0.5657431537829893,0.4271199238916782,0.37510129550067883,9,24,0.5423101172660038,0,9,0.5521114981959198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,76,0.073,1907.0,500.0,1,3.0,4,390,406,14,0.6975382608798834,0.48367866596220455,0.6070548257298254,0.0,7.628,0.004,496,2,0.5538079902496778,nan,0.44247852373701174,0.44247852373701174,9,165,0.6656605608406253,140,3,0.6951621651892215,0,103,0.6755880403765389,160,0,0.7000430043187438,0,78,0.6568126480215959,56,0,0.6039453348657906,0,32,0.6292124425684535,19,0,0.6543137099148004,0,19,0.49471559278870103,4,0,0.5173653887971469,0,4,0.47881123527377684,2,0,0.44094012767319,0,2,0.5203910900401213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,76,0.073,1907.0,500.0,1148,1533.0,770,3,27,3,0.6975382608798834,0.7000430043187438,0.018127426159443114,0.01763529399893035,7.628,4.592,499.5,385,-0.01447160762004256,-0.0066362199947096285,0.47749433029857996,0.47749433029857996,3,24,0.5318558496480614,0,3,0.5422248896896344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303,76,0.073,1907.0,500.0,740.5,1047.5,614,9,177,4,0.6975382608798834,0.7000430043187438,0.018127426159443114,0.015804978589994873,7.628,2.9619999999999997,499.5,307,-0.01447160762004256,0.007119427584158225,0.46327628066247184,0.46327628066247184,3,168,0.6656605608406253,6,3,0.6781630035283405,0,6,0.5444846610123967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304,77,0.073,1957.0,500.0,1400,1780.0,760,7,33,3,0.6823630948906055,0.6897824471891163,0.615896421225833,0.6348344212546997,7.827999999999999,5.6,496.5,380,0.5816306737862065,0.5987621554847865,0.48581583082481516,0.38237487283214466,7,26,0.4996873945167375,0,7,0.5354924747691602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305,77,0.073,1957.0,500.0,0,0.0,0,446,354,9,0.6823630948906055,0,0.615896421225833,0,7.827999999999999,0.0,496.5,0,0.5816306737862065,0,0,0,7,158,0.6795954522233831,192,7,0.66753759316077,142,99,0.6897824471891163,55,57,0.6610080277611381,40,21,0.6604193464755167,6,6,0.453880737503406,4,4,0.5018915088850522,0,2,0.30307902827528466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306,77,0.073,1957.0,500.0,1151.5,1538.5,774,0,26,2,0.6823630948906055,0.6897824471891163,0.015475340019457644,0.0159192515781663,7.827999999999999,4.606,500,387,0.0038932176554654528,-0.0088618761866542,0.5288522472836088,0.5288522472836088,0,26,0.32678332715667785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307,77,0.073,1957.0,500.0,783.5,1101.5,636,3,161,4,0.6823630948906055,0.6897824471891163,0.015475340019457644,0.013407094303320719,7.827999999999999,3.1340000000000003,500,318,0.0038932176554654528,0.00942978945876469,0.5288522472836088,0.5288522472836088,0,158,0.6795954522233831,3,0,0.39769352365744703,0,3,0.5406458845357439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,78,0.073,1965.0,500.0,1341,1710.0,738,7,55,6,0.688727299531412,0.6956229764924028,0.5971324167662402,0.6017926823163553,7.859999999999999,5.364,499,369,0.6230425473322726,0.5952143746416921,0.5755298620856475,0.38552821811125426,4,48,0.5050797113380024,1,4,0.49654134351180573,0,1,0.3003351089720824,2,0,0.2728464905841449,0,2,0.27756195334275946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309,78,0.073,1965.0,500.0,859,1165.0,612,14,174,4,0.688727299531412,0.6956229764924028,0.5971324167662402,0.5832757112168875,7.859999999999999,3.436,499,306,0.6230425473322726,0.5563924195327081,0.5421834877953957,0.33719968354170926,4,160,0.6818316225704213,10,4,0.5724965796044225,0,10,0.6254795011823256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310,78,0.073,1965.0,500.0,1088,1459.0,742,5,53,4,0.688727299531412,0.6956229764924028,0.015283518442341952,0.016745690667523544,7.859999999999999,4.352,500,371,0.00724704102018884,0.01820845709027926,0.5443272659344321,0.43917998731403013,4,48,0.6143127909624971,1,4,0.616952909131203,0,1,0.4391362740968916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311,78,0.073,1965.0,500.0,755,1064.0,618,11,171,8,0.688727299531412,0.6956229764924028,0.015283518442341952,0.016716751425489285,7.859999999999999,3.02,500,309,0.00724704102018884,-0.0023882845718841052,0.4270589011470928,0.4270589011470928,4,160,0.6818316225704213,4,4,0.6225586174518801,0,4,0.6742450502591854,2,0,0.3510856126763682,0,2,0.5009368913846991,1,0,0.36906263771453446,0,1,0.4779193941771838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312,79,0.073,1875.5,500.0,1320.5,1698.5,756,4,40,3,0.6896943484058689,0.704060069905968,0.6239456515706508,0.641008352317876,7.502,5.282,498,378,0.5202266404670769,0.5076596135490868,0.44048904885746154,0.3931303336398926,4,36,0.4864107029596881,0,4,0.5277842620380577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313,79,0.073,1875.5,500.0,0,0.0,0,368,432,13,0.6896943484058689,0,0.6239456515706508,0,7.502,0.0,498,0,0.5202266404670769,0,0,0,4,149,0.6789354095094893,54,3,0.5648433639074653,139,37,0.704060069905968,34,108,0.6714549527147717,109,16,0.6753286269057696,9,101,0.6647501552178334,11,1,0.6660535880938483,1,10,0.5053409417896034,4,0,0.5321706145492939,0,4,0.4544973158880842,3,0,0.4764799585463614,0,3,0.5015766142122259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,79,0.073,1875.5,500.0,1081.5,1461.5,760,2,38,4,0.6896943484058689,0.704060069905968,0.014635908535908519,0.013736044657097282,7.502,4.3260000000000005,500,380,0.0020403669301140744,0.003318344884808583,0.35304115394361824,0.35304115394361824,1,36,0.6197978069023519,1,1,0.6400483486095278,0,1,0.46263921324416296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315,79,0.073,1875.5,500.0,768.5,1091.5,646,2,152,4,0.6896943484058689,0.704060069905968,0.014635908535908519,0.009674922600619196,7.502,3.074,500,323,0.0020403669301140744,0.0002674956495947395,0.38743003254764286,0.5484251851780142,1,150,0.6789354095094893,1,1,0.523299084508382,0,1,0.4196108986817093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316,80,0.073,1996.5,500.0,1145,1463.0,636,62,102,6,0.6660267060079903,0.6655465201625105,0.6153555175426129,0.613378626182747,7.986000000000001,4.58,496.5,318,0.5493280397379412,0.6178197833893384,0.4183774337017208,0.44277722274461195,8,40,0.5951986455582587,49,8,0.6764269970573525,0,49,0.6386161537847586,5,0,0.5891381125828695,0,5,0.5095093067459372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317,80,0.073,1996.5,500.0,1,3.0,4,336,460,12,0.6660267060079903,0.41471537317598517,0.6153555175426129,0.0,7.986000000000001,0.004,496.5,2,0.5493280397379412,nan,0.38092412734985226,0.38092412734985226,8,151,0.6655465201625105,186,3,0.6622600927717011,0,164,0.6556264149586281,111,0,0.6290154362819307,0,111,0.6048972798279845,25,0,0.6764269970573525,0,25,0.553860865941003,5,0,0.5143847257885712,0,5,0.4582504027459318,1,0,0.31678599219522724,0,1,0.3829836317017838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318,80,0.073,1996.5,500.0,1154,1533.0,758,1,41,3,0.6660267060079903,0.6764269970573525,0.015653990453990435,0.018058531525411113,7.986000000000001,4.616,500,379,-6.759952717165702e-05,-0.02741117346329015,0.42841271783986623,0.319737587219624,1,40,0.43922395228983513,0,1,0.40695915186140785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319,80,0.073,1996.5,500.0,824.5,1144.5,640,4,156,4,0.6660267060079903,0.6764269970573525,0.015653990453990435,0.01812259788822288,7.986000000000001,3.298,500,320,-6.759952717165702e-05,0.01385136614728643,0.42259453645063305,0.42259453645063305,1,152,0.6655465201625105,3,1,0.47854424841698046,0,3,0.6240667004981819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320,81,0.073,1921.0,500.0,1180.5,1523.5,686,39,75,6,0.6904372904351602,0.6957005917253429,0.6040973893753301,0.6124633707724086,7.683999999999999,4.7219999999999995,500,343,0.5591284316344707,0.5699153934282521,0.3481263832806369,0.3780227622075988,0,36,0.31131869913157056,34,0,0.5157169864595975,0,34,0.5492704484286411,5,0,0.5349080545860103,0,5,0.5824322809234793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321,81,0.073,1921.0,500.0,0,0.0,0,425,375,8,0.6904372904351602,0,0.6040973893753301,0,7.683999999999999,0.0,500,0,0.5591284316344707,0,0,0,0,168,0.6667637159177066,267,0,0.6957005917253429,0,151,0.6851739891449775,140,0,0.6793117917839796,0,50,0.5286095307209664,18,0,0.5378866850221051,0,6,0.5245748902868552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322,81,0.073,1921.0,500.0,1120,1498.0,756,4,40,4,0.6904372904351602,0.6957005917253429,0.01288127486548538,0.011925706568563708,7.683999999999999,4.48,500,378,0.00672140475032424,0.026298939157376487,0.47036993707416896,0.48861820375918785,3,36,0.49135597345437465,1,3,0.4988381004105565,0,1,0.36807182123123655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
323,81,0.073,1921.0,500.0,769,1080.0,622,6,172,4,0.6904372904351602,0.6957005917253429,0.01288127486548538,0.012168886847343435,7.683999999999999,3.076,500,311,0.00672140475032424,0.026913171805392384,0.47117838147436164,0.47117838147436164,3,167,0.6667637159177066,3,2,0.4655247825940954,0,3,0.6657477479758641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
324,82,0.073,1998.5,500.0,1419,1798.0,758,1,41,3,0.6898115274125692,0.6959440008282112,0.6074388368941004,0.6140285847324087,7.994,5.676,500,379,0.5971590325041065,0.6199947198966882,0.4908895317765257,0.39218260639491764,1,40,0.3423541955818845,0,1,0.2737436076112318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325,82,0.073,1998.5,500.0,1,3.0,4,344,452,12,0.6898115274125692,0.6035198894169111,0.6074388368941004,0.0,7.994,0.004,500,2,0.5971590325041065,nan,0.4678903070778345,0.4678903070778345,1,163,0.6836790539969273,50,0,0.6807525516031283,0,50,0.632911063248084,188,0,0.6744735647876389,0,138,0.6959440008282112,87,0,0.6453992114189128,0,83,0.6571045661733265,17,0,0.563654258266774,0,17,0.6246080713031231,1,0,0.49555696754841144,0,1,0.5361530877791079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326,82,0.073,1998.5,500.0,1148.5,1526.5,756,2,42,3,0.6898115274125692,0.6959440008282112,0.017743792808498672,0.019167737024879866,7.994,4.593999999999999,500,378,0.011023822816760575,0.022994501720016665,0.6129024851341605,0.6129024851341605,2,40,0.47615973254611854,0,2,0.441504606532158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327,82,0.073,1998.5,500.0,792,1108.0,632,2,166,3,0.6898115274125692,0.6959440008282112,0.017743792808498672,0.014247584342521052,7.994,3.168,500,316,0.011023822816760575,-0.005371477402304305,0.39667911442575343,0.39667911442575343,2,164,0.6836790539969273,0,2,0.6432688153709739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328,83,0.073,1880.5,500.0,1309.5,1683.5,748,10,42,4,0.6859773139713412,0.6876499748638706,0.6162628842989559,0.6316812309793594,7.522,5.2379999999999995,496.5,374,0.5608889521374207,0.5540912949073677,0.41842319382258697,0.3790469551970524,9,32,0.6902140027777258,1,9,0.6792959067739741,0,1,0.27219568784266296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
329,83,0.073,1880.5,500.0,0,0.0,0,327,473,14,0.6859773139713412,0,0.6162628842989559,0,7.522,0.0,496.5,0,0.5608889521374207,0,0,0,9,160,0.6902140027777258,61,6,0.6817406251649565,3,58,0.6613098073991098,66,1,0.6656823169251417,4,64,0.6453894188715878,108,2,0.6163099813215066,0,106,0.6453346428486743,57,0,0.629189298650979,0,57,0.6792959067739741,16,0,0.6467733752059758,0,16,0.6876499748638706,3,0,0.5856892950908767,0,3,0.5655855991094934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330,83,0.073,1880.5,500.0,1089,1471.0,764,3,33,3,0.6859773139713412,0.6902140027777258,0.01603247149307519,0.019287373475855137,7.522,4.356,500,382,-0.011763278715833976,-0.01123487510169408,0.32637419086591946,0.32637419086591946,3,31,0.3804871914178271,0,2,0.40148862927017265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331,83,0.073,1880.5,500.0,731.5,1043.5,624,7,169,4,0.6859773139713412,0.6902140027777258,0.01603247149307519,0.02223178352986044,7.522,2.926,500,312,-0.011763278715833976,-0.02084809244686333,0.3990665904457253,0.32637419086591946,3,162,0.6719067114654476,4,3,0.5655855991094934,0,4,0.5259675286558213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332,84,0.073,1903.5,500.0,556.5,727.5,342,225,233,9,0.6889817626249379,0.6939665484208033,0.6220535964035969,0.6157252429182252,7.614,2.226,489.5,171,0.5364380195609972,0.5775266020581397,0.46905518675192814,0.3765353882746504,23,10,0.6839969768290727,0,21,0.6777895287349184,153,0,0.6676695691062714,0,153,0.6737930051550576,42,0,0.52808951602712,0,42,0.5288437655755404,7,0,0.5058482957322648,0,7,0.5052803615799859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333,84,0.073,1903.5,500.0,0,0.0,0,344,456,12,0.6889817626249379,0,0.6220535964035969,0,7.614,0.0,489.5,0,0.5364380195609972,0,0,0,23,148,0.6939665484208033,158,22,0.6814891221215428,32,130,0.6880237225850494,87,25,0.6456662116233298,0,87,0.6621395906940948,37,0,0.6737519205444147,0,37,0.6474849138813287,5,0,0.4983433756422476,0,5,0.3427537096403549,2,0,0.30680671680034965,0,2,0.5338229830463033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334,84,0.073,1903.5,500.0,1170,1562.0,784,2,14,3,0.6889817626249379,0.6939665484208033,0.020681160506160486,0.020085739090841118,7.614,4.68,500,392,-0.003406121917496686,0.028238659271794305,0.4445715787929334,0.30801698131392863,2,12,0.546818932666698,0,2,0.5583255611230484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335,84,0.073,1903.5,500.0,797.5,1118.5,642,5,153,4,0.6889817626249379,0.6880237225850494,0.020681160506160486,0.019163373836271022,7.614,3.19,500,321,-0.003406121917496686,-0.03318569181077082,0.3245590711039067,0.3245590711039067,2,148,0.6939665484208033,3,2,0.6125024349329469,0,3,0.5546367379821304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336,85,0.073,1952.0,500.0,1284,1650.0,732,22,46,3,0.6892774527111458,0.6916960019027651,0.6138518894058401,0.635635279752927,7.808,5.136,489,366,0.6118062517440632,0.5584157358324872,0.36696017200909087,0.32861338131187623,22,24,0.6704207306655204,0,22,0.6413990781378155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
