,rep,intra_thres,init_intra_edge,init_supp_edge,fin_intra_edge,fin_supp_edge,alive_nodes,tot_isol_node,tot_unsupp_node,cas_steps,init_far_node,fin_far_node,init_clust,fin_clust,init_mean_deg,fin_mean_deg,init_larg_comp,fin_larg_comp,deg_assort,dist_deg_cent,dist_bet_cent,step1_isol,step1_unsupp,step2_isol,step2_unsupp,step3_isol,step3_unsupp,step4_isol,step4_unsupp,step5_isol,step5_unsupp,step6_isol,step6_unsupp,step7_isol,step7_unsupp,step8_isol,step8_unsupp,step9_isol,step9_unsupp,step10_isol,step10_unsupp,step11_isol,step11_unsupp,step12_isol,step12_unsupp,step13_isol,step13_unsupp,step14_isol,step14_unsupp,step15_isol,step15_unsupp,step16_isol,step16_unsupp,step17_isol,step17_unsupp,step18_isol,step18_unsupp,step19_isol,step19_unsupp,step20_isol,step20_unsupp,step21_isol,step21_unsupp,step22_isol,step22_unsupp,step23_isol,step23_unsupp,step24_isol,step24_unsupp,step25_isol,step25_unsupp,step26_isol,step26_unsupp,step27_isol,step27_unsupp,step28_isol,step28_unsupp,step29_isol,step29_unsupp,step30_isol,step30_unsupp,step31_isol,step31_unsupp,step32_isol,step32_unsupp,step33_isol,step33_unsupp,step34_isol,step34_unsupp,step35_isol,step35_unsupp,step36_isol,step36_unsupp,step37_isol,step37_unsupp,step38_isol,step38_unsupp,step39_isol,step39_unsupp,step40_isol,step40_unsupp,step41_isol,step41_unsupp,step42_isol,step42_unsupp,step43_isol,step43_unsupp,step44_isol,step44_unsupp,step45_isol,step45_unsupp,step46_isol,step46_unsupp,step47_isol,step47_unsupp,step48_isol,step48_unsupp,step49_isol,step49_unsupp,step50_isol,step50_unsupp,step51_isol,step51_unsupp,step52_isol,step52_unsupp
10956,2740,0.0755,2081.5,500,1428,1825,794,7,99,3,0.684504608,0.684612118,0.611664413,0.610431718,8.326,5.712,496.5,397,0.520273811,0.443049326,0.260600132,7,94,0,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10957,2740,0.0755,2081.5,500,1441,1837,792,7,101,3,0.684504608,0.684612118,0.611664413,0.612561991,8.326,5.764,496.5,396,0.562375176,0.42905532,0.203113112,7,94,0,7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10958,2740,0.0755,2081.5,500,1338.5,1738.5,800,2,98,4,0.684504608,0.684612118,0.015923189,0.015027625,8.326,5.354,499.5,400,-0.009501589,0.423624609,0.388947811,1,96,1,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10959,2740,0.0755,2081.5,500,1344.5,1746.5,804,1,95,3,0.684504608,0.684612118,0.015923189,0.014382729,8.326,5.378,499.5,402,-0.000869117,0.294465577,0.369078275,1,94,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10960,2741,0.0755,2114,500,1309.5,1686.5,754,25,121,6,0.695229847,0.689518627,0.610714486,0.601850232,8.456,5.238,499.5,377,0.552557945,0.344207207,0.23169854,1,96,16,1,0,16,8,0,0,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10961,2741,0.0755,2114,500,1407,1796,778,13,109,4,0.695229847,0.700941066,0.610714486,0.617730129,8.456,5.628,499.5,389,0.608806674,0.276047518,0.23169854,1,96,12,1,0,12,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10962,2741,0.0755,2114,500,1394,1796,804,0,96,2,0.695229847,0.689518627,0.016446954,0.016962871,8.456,5.576,500,402,-0.002162224,0.372672211,0.372672211,0,96,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10963,2741,0.0755,2114,500,1374.5,1775.5,802,1,97,4,0.695229847,0.700941066,0.016446954,0.017963987,8.456,5.498,500,401,0.012595363,0.22329983,0.420221132,0,96,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10964,2742,0.0755,2072.5,500,1418,1810,784,14,102,3,0.695724009,0.699422114,0.601784366,0.60580837,8.29,5.672,493,392,0.557640013,0.296417026,0.285869946,14,93,0,9,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10965,2742,0.0755,2072.5,500,1437,1832,790,14,96,3,0.695724009,0.699422114,0.601784366,0.602316924,8.29,5.748,493,395,0.49225207,0.296417026,0.344629279,14,85,0,11,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10966,2742,0.0755,2072.5,500,1319.5,1719.5,800,1,99,4,0.695724009,0.699422114,0.01670499,0.016648671,8.29,5.278,500,400,-0.00857836,0.276099109,0.276099109,0,98,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10967,2742,0.0755,2072.5,500,1345,1750,810,1,89,4,0.695724009,0.699422114,0.01670499,0.017977969,8.29,5.38,500,405,-0.00475555,0.391564973,0.391564973,0,88,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10968,2743,0.0755,2128,500,1462.5,1864.5,804,1,95,3,0.697136593,0.699308476,0.617400144,0.604021727,8.512,5.85,500,402,0.590898977,0.359342537,0.209984941,1,94,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10969,2743,0.0755,2128,500,1431,1825,788,12,100,4,0.697136593,0.699308476,0.617400144,0.615355076,8.512,5.724,500,394,0.548794183,0.374240296,0.196350912,1,88,11,1,0,11,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10970,2743,0.0755,2128,500,1370,1773,806,0,94,2,0.697136593,0.699308476,0.016913106,0.017139305,8.512,5.48,500,403,-0.008255664,0.397810692,0.347149074,0,94,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10971,2743,0.0755,2128,500,1406.5,1811.5,810,1,89,4,0.697136593,0.699308476,0.016913106,0.015621078,8.512,5.626,500,405,0.005092634,0.528431814,0.495785094,0,88,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10972,2744,0.0755,2143,500,1489,1883,788,10,102,4,0.687145269,0.683852833,0.605596683,0.60350466,8.572,5.956,499,394,0.609174779,0.38453078,0.303237549,2,92,8,2,0,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10973,2744,0.0755,2143,500,1502.5,1895.5,786,12,102,4,0.687145269,0.683852833,0.605596683,0.611698005,8.572,6.01,499,393,0.635292052,0.418195098,0.308937159,2,90,10,2,0,10,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10974,2744,0.0755,2143,500,1397,1801,808,0,92,2,0.687145269,0.697336181,0.01699864,0.017470414,8.572,5.588,500,404,-0.000869964,0.454466028,0.525908742,0,92,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10975,2744,0.0755,2143,500,1410.5,1815.5,810,0,90,2,0.687145269,0.683852833,0.01699864,0.015854693,8.572,5.642,500,405,-0.009844842,0.297292246,0.252364353,0,90,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10976,2745,0.0755,2101.5,500,1451.5,1852.5,802,2,96,4,0.685533421,0.6832657,0.600191389,0.595555929,8.406,5.806,499.5,401,0.569745919,0.381970528,0.301870735,1,94,1,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10977,2745,0.0755,2101.5,500,1427,1827,800,5,95,4,0.685533421,0.6832657,0.600191389,0.611427774,8.406,5.708,499.5,400,0.534153633,0.416585172,0.273890346,1,90,4,1,0,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10978,2745,0.0755,2101.5,500,1381,1783,804,1,95,4,0.685533421,0.688511608,0.017487608,0.020362774,8.406,5.524,500,402,-0.01507641,0.360445956,0.360445956,0,94,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10979,2745,0.0755,2101.5,500,1379,1784,810,0,90,2,0.685533421,0.688511608,0.017487608,0.016686465,8.406,5.516,500,405,-0.011913056,0.452339699,0.452339699,0,90,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10980,2746,0.0755,2093,500,1446.5,1844.5,796,6,98,4,0.678166445,0.672121897,0.601833727,0.615257394,8.372,5.786,499,398,0.59573111,0.281086486,0.290327749,4,93,2,3,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10981,2746,0.0755,2093,500,1409,1803,788,13,99,4,0.678166445,0.694263651,0.601833727,0.60085663,8.372,5.636,499,394,0.591921154,0.281086486,0.376335361,4,87,9,3,0,9,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10982,2746,0.0755,2093,500,1357.5,1759.5,804,1,95,4,0.678166445,0.689481822,0.015978268,0.014502102,8.372,5.43,500,402,-0.0306683,0.478532035,0.42047604,0,94,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10983,2746,0.0755,2093,500,1375.5,1780.5,810,1,89,4,0.678166445,0.694263651,0.015978268,0.014246316,8.372,5.502,500,405,-0.016621657,0.42047604,0.42047604,0,88,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10984,2747,0.0755,2057,500,1402.5,1791.5,778,14,108,4,0.692003226,0.684683666,0.615405569,0.620072858,8.228,5.61,497,389,0.564722802,0.332738988,0.272426448,6,94,8,6,0,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10985,2747,0.0755,2057,500,1462.5,1859.5,794,7,99,4,0.692003226,0.699322786,0.615405569,0.628237258,8.228,5.85,497,397,0.564953254,0.423218127,0.303337313,6,92,1,6,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10986,2747,0.0755,2057,500,1345,1748,806,0,94,2,0.692003226,0.699322786,0.015084288,0.016320122,8.228,5.38,500,403,-0.003238944,0.333753141,0.333753141,0,94,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10987,2747,0.0755,2057,500,1347.5,1750.5,806,1,93,4,0.692003226,0.699322786,0.015084288,0.013779355,8.228,5.39,500,403,-0.014887066,0.50204476,0.440143244,0,92,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10988,2748,0.0755,2183,500,1491.5,1882.5,782,11,107,4,0.686824613,0.686843127,0.621408153,0.626674384,8.732,5.966,498.5,391,0.617368891,0.30775066,0.331663414,3,96,8,3,0,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10989,2748,0.0755,2183,500,1541.5,1944.5,806,3,91,3,0.686824613,0.686843127,0.621408153,0.628475686,8.732,6.166,498.5,403,0.613879102,0.30775066,0.38356573,3,89,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10990,2748,0.0755,2183,500,1395.5,1797.5,804,0,96,2,0.686824613,0.686843127,0.01733541,0.015742177,8.732,5.582,500,402,-0.029769956,0.485867322,0.432443071,0,96,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10991,2748,0.0755,2183,500,1429,1833,808,1,91,4,0.686824613,0.686843127,0.01733541,0.018288294,8.732,5.716,500,404,-0.033850428,0.274691208,0.312714398,0,90,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10992,2749,0.0755,2093,500,1436.5,1824.5,776,17,107,4,0.686039592,0.687456187,0.614060527,0.614210489,8.372,5.746,494.5,388,0.584235963,0.367978155,0.280762489,11,92,6,9,0,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10993,2749,0.0755,2093,500,1409,1796,774,21,105,4,0.686039592,0.687456187,0.614060527,0.613770815,8.372,5.636,494.5,387,0.528326291,0.433672485,0.260924404,11,86,10,9,0,10,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10994,2749,0.0755,2093,500,1344.5,1746.5,804,1,95,4,0.686039592,0.691253422,0.017436124,0.017690377,8.372,5.378,500,402,-0.031294629,0.437755637,0.437755637,0,94,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10995,2749,0.0755,2093,500,1374.5,1780.5,812,0,88,2,0.686039592,0.691253422,0.017436124,0.01966587,8.372,5.498,500,406,-0.04460222,0.437755637,0.437755637,0,88,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10996,2750,0.0755,2025.5,500,1400.5,1795.5,790,7,103,3,0.688039561,0.692693949,0.593618319,0.58926866,8.102,5.602,499.5,395,0.591027019,0.457884886,0.286122762,7,96,0,7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10997,2750,0.0755,2025.5,500,1447.5,1848.5,802,7,91,3,0.688039561,0.692693949,0.593618319,0.594920164,8.102,5.79,499.5,401,0.582006638,0.466062186,0.240925488,7,85,0,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10998,2750,0.0755,2025.5,500,1305.5,1706.5,802,1,97,3,0.688039561,0.692693949,0.016489207,0.016796469,8.102,5.222,499.5,401,-0.009421208,0.34425572,0.456049518,1,96,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10999,2750,0.0755,2025.5,500,1342,1749,814,1,85,2,0.688039561,0.692693949,0.016489207,0.016846121,8.102,5.368,499.5,407,-0.005132945,0.468545084,0.348263616,1,85,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11000,2751,0.0755,2082.5,500,1432,1825,786,9,105,6,0.683746782,0.683634886,0.602996767,0.604113184,8.33,5.728,498.5,393,0.604574377,0.295284358,0.312186445,3,97,5,2,0,5,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11001,2751,0.0755,2082.5,500,1433,1830,794,8,98,5,0.683746782,0.683634886,0.602996767,0.6072462,8.33,5.732,498.5,397,0.608873301,0.295284358,0.303292635,3,90,3,3,2,3,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11002,2751,0.0755,2082.5,500,1357.5,1757.5,800,1,99,3,0.683746782,0.683634886,0.017501438,0.014059621,8.33,5.43,500,400,0.001383868,0.430036775,0.430036775,1,98,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11003,2751,0.0755,2082.5,500,1362.5,1765.5,806,2,92,4,0.683746782,0.684589508,0.017501438,0.013690345,8.33,5.45,500,403,-0.003452841,0.432137551,0.432137551,1,90,1,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11004,2752,0.0755,2129,500,1349,1726,754,28,118,6,0.68034866,0.691186426,0.605522189,0.608819916,8.516,5.396,499.5,377,0.571311602,0.348292664,0.245760831,1,94,23,1,0,19,4,0,0,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11005,2752,0.0755,2129,500,1412,1809,794,6,100,4,0.68034866,0.691186426,0.605522189,0.607219194,8.516,5.648,499.5,397,0.594169796,0.331808999,0.2185277,1,94,5,1,0,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11006,2752,0.0755,2129,500,1389,1790,802,3,95,4,0.68034866,0.691186426,0.016681553,0.016007441,8.516,5.556,499.5,401,0.01485448,0.471466693,0.471466693,2,93,1,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11007,2752,0.0755,2129,500,1384,1786,804,2,94,3,0.68034866,0.691186426,0.016681553,0.016577226,8.516,5.536,499.5,402,-0.00174809,0.471466693,0.471466693,2,93,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11008,2753,0.0755,2130.5,500,1431.5,1828.5,794,6,100,3,0.684071067,0.684555827,0.598934648,0.592750078,8.522,5.726,497,397,0.549438915,0.390422676,0.267481513,6,94,0,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11009,2753,0.0755,2130.5,500,1415.5,1805.5,780,16,104,4,0.684071067,0.684555827,0.598934648,0.606057789,8.522,5.662,497,390,0.555824848,0.43829252,0.22764447,6,92,10,3,0,9,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11010,2753,0.0755,2130.5,500,1385.5,1787.5,804,1,95,4,0.684071067,0.684555827,0.019443862,0.022050272,8.522,5.542,500,402,-0.01134361,0.465477586,0.465477586,0,94,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11011,2753,0.0755,2130.5,500,1411.5,1814.5,806,0,94,2,0.684071067,0.684555827,0.019443862,0.018243536,8.522,5.646,500,403,-0.006773335,0.360777688,0.207844978,0,94,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11012,2754,0.0755,2015,500,1269.5,1643.5,748,28,124,4,0.684050192,0.685020699,0.595603892,0.597141183,8.06,5.078,500,374,0.563962643,0.481598523,0.298417858,0,96,28,0,0,28,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11013,2754,0.0755,2015,500,1419.5,1822.5,806,2,92,4,0.684050192,0.685020699,0.595603892,0.596427721,8.06,5.678,500,403,0.549438721,0.346313985,0.264007949,0,90,2,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11014,2754,0.0755,2015,500,1325.5,1727.5,804,0,96,2,0.684050192,0.685020699,0.016240136,0.015692939,8.06,5.302,500,402,0.01539495,0.320066575,0.320066575,0,96,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11015,2754,0.0755,2015,500,1344,1747,806,2,92,4,0.684050192,0.685020699,0.016240136,0.017433469,8.06,5.376,500,403,0.009745905,0.563403911,0.563403911,0,90,2,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11016,2755,0.0755,2132,500,1430,1824,788,6,106,4,0.671418092,0.664358996,0.614132006,0.616463486,8.528,5.72,500,394,0.62262088,0.316304972,0.273845603,0,100,6,0,0,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11017,2755,0.0755,2132,500,1514,1924,820,0,80,2,0.671418092,0.678477189,0.614132006,0.629573899,8.528,6.056,500,410,0.632765586,0.316304972,0.224401983,0,80,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11018,2755,0.0755,2132,500,1349,1747,796,2,102,4,0.671418092,0.664358996,0.01762993,0.015813781,8.528,5.396,500,398,-0.007382095,0.373651057,0.321467572,1,100,1,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11019,2755,0.0755,2132,500,1432.5,1841.5,818,1,81,3,0.671418092,0.678477189,0.01762993,0.018648862,8.528,5.73,500,409,-0.022010079,0.373651057,0.340286191,1,80,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11020,2756,0.0755,2027.5,500,1347.5,1724.5,754,28,118,4,0.699947771,0.701908575,0.602863298,0.601379565,8.11,5.39,495,377,0.584798015,0.418993976,0.288811946,11,95,17,7,0,16,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
