,rep,intra_thres,init_intra_edge,init_supp_edge,fin_intra_edge,fin_supp_edge,alive_nodes,tot_isol_node,tot_unsupp_node,cas_steps,init_far_node,fin_far_node,init_clust,fin_clust,init_mean_deg,fin_mean_deg,init_larg_comp,fin_larg_comp,deg_assort,dist_deg_cent,dist_bet_cent,step1_isol,step1_unsupp,step1_far_dead_node,step2_isol,step2_unsupp,step2_far_dead_node,step3_isol,step3_unsupp,step3_far_dead_node,step4_isol,step4_unsupp,step4_far_dead_node,step5_isol,step5_unsupp,step5_far_dead_node,step6_isol,step6_unsupp,step6_far_dead_node,step7_isol,step7_unsupp,step7_far_dead_node,step8_isol,step8_unsupp,step8_far_dead_node,step9_isol,step9_unsupp,step9_far_dead_node,step10_isol,step10_unsupp,step10_far_dead_node,step11_isol,step11_unsupp,step11_far_dead_node,step12_isol,step12_unsupp,step12_far_dead_node,step13_isol,step13_unsupp,step13_far_dead_node,step14_isol,step14_unsupp,step14_far_dead_node,step15_isol,step15_unsupp,step15_far_dead_node,step16_isol,step16_unsupp,step16_far_dead_node,step17_isol,step17_unsupp,step17_far_dead_node,step18_isol,step18_unsupp,step18_far_dead_node,step19_isol,step19_unsupp,step19_far_dead_node,step20_isol,step20_unsupp,step20_far_dead_node,step21_isol,step21_unsupp,step21_far_dead_node,step22_isol,step22_unsupp,step22_far_dead_node,step23_isol,step23_unsupp,step23_far_dead_node,step24_isol,step24_unsupp,step24_far_dead_node,step25_isol,step25_unsupp,step25_far_dead_node,step26_isol,step26_unsupp,step26_far_dead_node,step27_isol,step27_unsupp,step27_far_dead_node,step28_isol,step28_unsupp,step28_far_dead_node,step29_isol,step29_unsupp,step29_far_dead_node,step30_isol,step30_unsupp,step30_far_dead_node,step31_isol,step31_unsupp,step31_far_dead_node,step32_isol,step32_unsupp,step32_far_dead_node,step33_isol,step33_unsupp,step33_far_dead_node,step34_isol,step34_unsupp,step34_far_dead_node,step35_isol,step35_unsupp,step35_far_dead_node,step36_isol,step36_unsupp,step36_far_dead_node,step37_isol,step37_unsupp,step37_far_dead_node,step38_isol,step38_unsupp,step38_far_dead_node
261,66,0.0685,1761.5,500,0,0,0,344,256,7,0.69633032,0,0.599160226,0,7.046,0,494.5,0,0,0,0,159,192,0.684789784,166,24,0.704464563,12,37,0.56919543,5,2,0.602968051,1,1,0.487347198,1,0,0.480415397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
262,66,0.0685,1761.5,500,3,7,8,158,434,12,0.69633032,0.535056008,0.01467791,0,7.046,0.012,499,4,-0.5,0.472610844,0.472610844,5,293,0.688196077,50,3,0.684789784,6,41,0.704464563,18,2,0.596004982,0,16,0.569512961,36,0,0.597629247,0,36,0.672982778,37,0,0.665493806,0,37,0.647611256,6,0,0.511425557,0,6,0.613572328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263,66,0.0685,1761.5,500,95,183,176,85,339,20,0.69633032,0.704464563,0.01467791,0.004166667,7.046,0.38,499,88,-0.122453221,0.500536255,0.419737235,5,261,0.684789784,42,2,0.619747473,0,40,0.602968051,14,0,0.596004982,0,12,0.558412466,7,0,0.660692793,0,7,0.642908546,6,0,0.509319557,0,6,0.585549375,4,0,0.552806709,0,4,0.5241063,2,0,0.494453565,0,2,0.419945104,3,0,0.509225868,0,3,0.487347198,1,0,0.457888735,0,1,0.466707604,1,0,0.583400398,0,1,0.688196077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264,67,0.0685,1735.5,500,0,0,0,376,224,9,0.69762658,0,0.623000911,0,6.942,0,481.5,0,0,0,0,208,179,0.698283601,133,17,0.662252552,16,16,0.598242388,14,4,0.54092041,2,6,0.517516755,1,1,0.535936197,1,1,0.473886246,1,0,0.40610419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265,67,0.0685,1735.5,500,0,0,0,394,206,7,0.69762658,0,0.623000911,0,6.942,0,481.5,0,0,0,0,208,155,0.698283601,165,31,0.696969558,18,18,0.629778104,1,1,0.464465424,1,1,0.560078514,1,0,0.550299698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266,67,0.0685,1735.5,500,0,0,0,179,421,18,0.69762658,0,0.01196748,0,6.942,0,499.5,0,0,0,0,8,267,0.698283601,44,3,0.662252552,2,36,0.629778104,37,2,0.659906914,1,29,0.668241461,15,1,0.645574407,1,15,0.621673593,18,1,0.633376412,3,18,0.619564054,6,3,0.615975211,3,6,0.566812049,23,3,0.644946327,3,21,0.62563813,13,1,0.534662098,0,13,0.686003969,2,0,0.573549786,0,2,0.579404715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267,67,0.0685,1735.5,500,134,248,228,71,301,14,0.69762658,0.696969558,0.01196748,0,6.942,0.536,499.5,114,-0.167195215,0.442484098,0.404501423,8,234,0.698283601,32,4,0.604432932,0,32,0.621791345,16,0,0.686003969,0,16,0.619564054,3,0,0.618822975,0,3,0.503738482,5,0,0.606011682,0,5,0.572685614,6,0,0.598431382,0,6,0.560222436,1,0,0.556419842,0,1,0.514465789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268,68,0.0685,1794,500,0,0,0,400,200,6,0.686494478,0,0.602466687,0,7.176,0,498,0,0,0,0,276,155,0.678084334,114,41,0.694904622,8,2,0.588487585,1,2,0.557769736,1,0,0.543310085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269,68,0.0685,1794,500,0,0,0,429,171,4,0.686494478,0,0.602466687,0,7.176,0,498,0,0,0,0,276,131,0.694904622,143,30,0.681899539,10,10,0.614133111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270,68,0.0685,1794,500,0,0,0,174,426,16,0.686494478,0,0.017038171,0,7.176,0,499.5,0,0,0,0,6,281,0.678084334,39,5,0.588809719,9,33,0.694904622,23,5,0.651617039,7,21,0.614783701,45,6,0.674715982,2,32,0.681899539,21,1,0.5980794,1,20,0.652490211,16,1,0.569764105,0,16,0.639229055,3,0,0.486843913,0,3,0.441995751,2,0,0.504008882,0,2,0.51455568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271,68,0.0685,1794,500,197.5,345.5,296,37,267,10,0.686494478,0.681899539,0.017038171,0.015315315,7.176,0.79,499.5,148,-0.039402533,0.388701917,0.411801272,6,235,0.694904622,21,3,0.555414038,0,19,0.674090111,8,0,0.539524445,0,8,0.601260926,1,0,0.366900205,0,1,0.460754928,1,0,0.42830483,0,1,0.50508968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272,69,0.0685,1706,500,0,0,0,333,267,7,0.686142672,0,0.587789155,0,6.824,0,498.5,0,0,0,0,159,203,0.681628736,144,7,0.701319962,18,52,0.611369853,10,3,0.533854418,0,2,0.604725216,2,0,0.604415371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273,69,0.0685,1706,500,0,0,0,364,236,7,0.686142672,0,0.587789155,0,6.824,0,498.5,0,0,0,0,159,175,0.701319962,190,16,0.653234434,5,41,0.675920762,8,1,0.613846079,0,3,0.448160639,2,0,0.433121558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274,69,0.0685,1706,500,0,0,0,174,426,12,0.686142672,0,0.012775793,0,6.824,0,499,0,0,0,0,17,273,0.681628736,41,7,0.605428435,0,36,0.611369853,29,0,0.642900163,0,25,0.639593586,61,0,0.701319962,0,61,0.64960468,22,0,0.561012692,0,20,0.675920762,4,0,0.620649893,0,4,0.664086696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275,69,0.0685,1706,500,149.5,276.5,254,58,288,8,0.686142672,0.675920762,0.012775793,0.007536558,6.824,0.598,499,127,-0.126529248,0.634999249,0.471964656,17,241,0.701319962,25,11,0.632801139,9,20,0.641718391,3,9,0.646316283,2,3,0.58080266,2,2,0.629504543,0,2,0.440439709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276,70,0.0685,1758,500,0,0,0,330,270,6,0.673750092,0,0.589469976,0,7.032,0,499,0,0,0,0,151,222,0.674432018,160,17,0.663959729,12,30,0.661687047,6,1,0.609081009,1,0,0.415119991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277,70,0.0685,1758,500,0,0,0,350,250,7,0.673750092,0,0.589469976,0,7.032,0,499,0,0,0,0,151,181,0.674432018,179,23,0.673068166,6,40,0.639181078,12,0,0.668374806,0,6,0.486934866,2,0,0.479197166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278,70,0.0685,1758,500,1,3,4,175,421,12,0.673750092,0.518571343,0.018675696,0,7.032,0.004,499,2,nan,0.444026705,0.444026705,11,286,0.674432018,43,5,0.663959729,6,37,0.661687047,29,6,0.64139172,4,25,0.631791251,43,3,0.622357034,1,38,0.645342127,33,1,0.630167663,0,17,0.574631807,5,0,0.501212407,0,3,0.529578352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279,70,0.0685,1758,500,77,151,148,116,336,18,0.673750092,0.668374806,0.018675696,0,7.032,0.308,499,74,-0.251495612,0.545273097,0.51135416,11,235,0.672638344,55,7,0.645342127,1,45,0.674432018,19,0,0.62495392,0,19,0.650408351,8,0,0.609081009,0,8,0.673068166,9,0,0.610392718,0,9,0.547622342,6,0,0.574654079,0,6,0.619987768,4,0,0.519933716,0,4,0.631791251,2,0,0.644715712,0,2,0.427631684,1,0,0.367483625,0,1,0.607908528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280,71,0.0685,1679.5,500,0,0,0,385,215,4,0.696465594,0,0.603652042,0,6.718,0,492,0,0,0,0,266,157,0.695767537,110,43,0.69716365,9,15,0.60468381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281,71,0.0685,1679.5,500,0,0,0,396,204,5,0.696465594,0,0.603652042,0,6.718,0,492,0,0,0,0,266,145,0.69716365,104,44,0.6645261,26,11,0.656072526,0,4,0.478321372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282,71,0.0685,1679.5,500,0,0,0,190,410,17,0.696465594,0,0.011956954,0,6.718,0,500,0,0,0,0,9,265,0.695767537,26,4,0.602546926,1,26,0.634145764,22,1,0.620285889,0,22,0.69716365,9,0,0.612602225,0,9,0.641768641,19,0,0.630116673,0,19,0.600869085,22,0,0.644557255,0,20,0.653807162,46,0,0.656339097,0,28,0.609083042,30,0,0.667866296,0,16,0.619090401,6,0,0.607743001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283,71,0.0685,1679.5,500,128.5,236.5,216,78,306,14,0.696465594,0.656072526,0.011956954,0.00941358,6.718,0.514,500,108,-0.114884812,0.491916972,0.483539565,9,244,0.69716365,40,3,0.619691632,1,32,0.673073239,17,1,0.61701424,0,15,0.590269939,5,0,0.540338507,0,5,0.6645261,3,0,0.570010099,0,3,0.57385287,2,0,0.664285681,0,2,0.569708287,1,0,0.52129267,0,1,0.473075653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284,72,0.0685,1743,500,0,0,0,340,260,7,0.694023544,0,0.614905811,0,6.972,0,495,0,0,0,0,161,216,0.679226739,158,15,0.695220152,8,21,0.539641755,11,2,0.528261974,1,6,0.523932822,1,0,0.529328091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
285,72,0.0685,1743,500,0,0,0,373,227,6,0.694023544,0,0.614905811,0,6.972,0,495,0,0,0,0,161,167,0.692826937,191,22,0.695220152,13,37,0.605826903,7,1,0.524610008,1,0,0.513384043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286,72,0.0685,1743,500,1,3,4,167,429,22,0.694023544,0.506454922,0.014536877,0,6.972,0.004,499,2,nan,0.472844318,0.472844318,6,289,0.671722378,43,3,0.646603855,1,37,0.63965947,16,1,0.617545122,0,16,0.63670993,11,0,0.583178564,0,11,0.611497911,7,0,0.657700791,0,7,0.529328091,12,0,0.562305991,0,12,0.695220152,10,0,0.523932822,0,10,0.671025846,21,0,0.617318678,0,19,0.688375751,19,0,0.692826937,0,15,0.679226739,18,0,0.632006886,0,8,0.569351075,3,0,0.466977039,0,1,0.516419339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
287,72,0.0685,1743,500,147.5,273.5,252,63,285,10,0.694023544,0.695220152,0.014536877,0,6.972,0.59,499,126,-0.028535644,0.370166982,0.391639675,6,225,0.692826937,33,5,0.62387189,2,31,0.65301291,12,2,0.569351075,0,12,0.633681059,8,0,0.605532853,0,8,0.59313455,2,0,0.539641755,0,2,0.499518084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288,73,0.0685,1716,500,0,0,0,433,167,5,0.696552128,0,0.595834801,0,6.864,0,486.5,0,0,0,0,315,140,0.699740019,109,9,0.648645234,3,18,0.670369088,6,0,0.609599651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289,73,0.0685,1716,500,0,0,0,435,165,6,0.696552128,0,0.595834801,0,6.864,0,486.5,0,0,0,0,315,115,0.699740019,102,40,0.670369088,15,8,0.630964446,2,2,0.558150145,1,0,0.416763308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290,73,0.0685,1716,500,1,3,4,187,409,14,0.696552128,0.550253427,0.012301424,0,6.864,0.004,500,2,nan,0.494217394,0.494217394,12,276,0.699740019,54,6,0.670369088,5,44,0.675146613,29,5,0.630964446,1,23,0.652441516,18,1,0.653505995,0,14,0.59273802,29,0,0.646502465,0,27,0.56908029,33,0,0.664112231,0,11,0.63205691,6,0,0.605362647,0,2,0.66470159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291,73,0.0685,1716,500,0,0,0,189,411,22,0.696552128,0,0.012301424,0,6.864,0,500,0,0,0,0,12,248,0.699212425,32,8,0.670369088,9,27,0.665733202,9,7,0.657846338,7,7,0.580683346,3,6,0.57662363,7,3,0.693364236,7,7,0.554856459,8,6,0.618544172,8,7,0.694432519,2,8,0.59273802,6,2,0.646502465,9,5,0.664112231,3,8,0.630307043,19,3,0.646210711,2,19,0.636157004,35,1,0.630964446,4,34,0.699740019,5,2,0.63205691,1,3,0.538723756,1,0,0.408376536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
292,74,0.0685,1681.5,500,0,0,0,364,236,6,0.688818083,0,0.601631503,0,6.726,0,492,0,0,0,0,173,201,0.691975077,167,14,0.681456115,17,14,0.627342611,6,4,0.577186418,1,3,0.60089875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293,74,0.0685,1681.5,500,0,0,0,390,210,6,0.688818083,0,0.601631503,0,6.726,0,492,0,0,0,0,173,173,0.691975077,198,11,0.681456115,14,22,0.628095978,4,2,0.524553611,1,2,0.502489717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294,74,0.0685,1681.5,500,0,0,0,187,413,13,0.688818083,0,0.011230849,0,6.726,0,499.5,0,0,0,0,10,278,0.691975077,62,5,0.670552451,1,47,0.644560313,14,1,0.580907959,0,12,0.610175284,35,0,0.648137985,0,29,0.555288765,54,0,0.681456115,0,34,0.627342611,9,0,0.614086624,0,7,0.598590792,2,0,0.493573733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295,74,0.0685,1681.5,500,1,3,4,183,413,28,0.688818083,0.504467815,0.011230849,0,6.726,0.004,499.5,2,nan,0.448906785,0.448906785,10,237,0.691975077,25,5,0.613004737,0,23,0.616487474,8,0,0.621291244,0,8,0.523079068,2,0,0.642941102,0,2,0.56962484,8,0,0.476112535,0,8,0.628095978,16,0,0.620250773,0,16,0.611845949,9,0,0.621530188,0,9,0.600167595,8,0,0.502393257,0,8,0.64260585,6,0,0.63386079,0,6,0.643738188,3,0,0.620287015,0,3,0.494951642,12,0,0.579034805,0,12,0.608167468,28,0,0.681456115,0,28,0.630556091,41,0,0.665390658,0,41,0.613291961,7,0,0.553464349,0,7,0.615354439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296,75,0.0685,1760.5,500,1,3,4,357,239,6,0.694661824,0.467417609,0.612125473,0,7.042,0.004,496,2,nan,0.457714731,0.457714731,165,194,0.699387325,163,22,0.678875728,22,17,0.587416494,7,5,0.59035709,0,1,0.403750582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297,75,0.0685,1760.5,500,0,0,0,379,221,7,0.694661824,0,0.612125473,0,7.042,0,496,0,0,0,0,165,166,0.699387325,200,23,0.668579287,4,29,0.540697529,8,2,0.550648352,1,1,0.385410738,1,0,0.370928923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,75,0.0685,1760.5,500,0,0,0,176,424,22,0.694661824,0,0.012175138,0,7.042,0,500,0,0,0,0,8,263,0.689936323,39,2,0.699387325,0,32,0.642115518,18,0,0.668579287,0,16,0.678875728,7,0,0.569051118,0,7,0.632112404,1,0,0.398299171,0,1,0.549395784,20,0,0.681784993,0,20,0.655885038,9,0,0.556791735,0,9,0.601561632,11,0,0.642841033,0,11,0.571917862,47,0,0.689103808,0,47,0.67918068,14,0,0.652213592,0,14,0.572245318,2,0,0.527189954,0,2,0.44448527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
