,rep,intra_thres,init_intra_edge,init_supp_edge,fin_intra_edge,fin_supp_edge,alive_nodes,tot_isol_node,tot_unsupp_node,cas_steps,init_far_node,fin_far_node,init_clust,fin_clust,init_mean_deg,fin_mean_deg,init_larg_comp,fin_larg_comp,deg_assort,dist_deg_cent,dist_bet_cent,step1_isol,step1_unsupp,step1_far_dead_node,step2_isol,step2_unsupp,step2_far_dead_node,step3_isol,step3_unsupp,step3_far_dead_node,step4_isol,step4_unsupp,step4_far_dead_node,step5_isol,step5_unsupp,step5_far_dead_node,step6_isol,step6_unsupp,step6_far_dead_node,step7_isol,step7_unsupp,step7_far_dead_node,step8_isol,step8_unsupp,step8_far_dead_node,step9_isol,step9_unsupp,step9_far_dead_node,step10_isol,step10_unsupp,step10_far_dead_node,step11_isol,step11_unsupp,step11_far_dead_node,step12_isol,step12_unsupp,step12_far_dead_node,step13_isol,step13_unsupp,step13_far_dead_node,step14_isol,step14_unsupp,step14_far_dead_node,step15_isol,step15_unsupp,step15_far_dead_node,step16_isol,step16_unsupp,step16_far_dead_node,step17_isol,step17_unsupp,step17_far_dead_node,step18_isol,step18_unsupp,step18_far_dead_node,step19_isol,step19_unsupp,step19_far_dead_node,step20_isol,step20_unsupp,step20_far_dead_node,step21_isol,step21_unsupp,step21_far_dead_node,step22_isol,step22_unsupp,step22_far_dead_node
334,84,0.067,1662.5,500,1076,1476,800,3,97,3,0.689946594,0.688232406,0.015299116,0.013561543,6.65,4.304,499.5,400,-0.002422118,0.465709071,0.221859081,3,95,0.670367362,0,2,0.691660782,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,84,0.067,1662.5,500,1025,1420,790,6,104,4,0.689946594,0.691660782,0.015299116,0.015709024,6.65,4.1,499.5,395,0.011068446,0.520168068,0.408040039,3,98,0.643119097,3,3,0.514271963,0,3,0.529782872,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,85,0.067,1631.5,500,0,0,0,555,345,12,0.683435438,0,0.590285535,0,6.526,0,485,0,0,0,0,38,91,0.676110121,166,29,0.653274405,98,110,0.677437749,212,12,0.689433127,1,84,0.625327866,35,0,0.592129133,0,14,0.583804433,3,0,0.610113532,0,3,0.344614808,2,0,0.329648922,0,2,0.510484075,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,85,0.067,1631.5,500,1,3,4,408,488,12,0.683435438,0.493843516,0.590285535,0,6.526,0.004,485,2,nan,0.34904724,0.34904724,38,90,0.676110121,57,31,0.689433127,2,56,0.669305392,172,1,0.662575126,0,171,0.652064086,116,0,0.677437749,0,116,0.67181518,20,0,0.586839388,0,20,0.520337907,3,0,0.386904897,0,3,0.270499013,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,85,0.067,1631.5,500,1048.5,1448.5,800,3,97,4,0.683435438,0.689433127,0.013859877,0.013481817,6.526,4.194,500,400,-0.057647922,0.335229945,0.35275368,1,94,0.676110121,2,1,0.592786336,0,2,0.450348083,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,85,0.067,1631.5,500,1068.5,1469.5,802,1,97,3,0.683435438,0.689433127,0.013859877,0.01318781,6.526,4.274,500,401,-0.016658951,0.335229945,0.335229945,1,96,0.653891657,0,1,0.457911207,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,86,0.067,1643.5,500,0,0,0,489,411,12,0.698740294,0,0.607463145,0,6.574,0,493.5,0,0,0,0,17,93,0.696537367,77,14,0.641401026,1,71,0.649074777,159,1,0.637158837,0,107,0.671384633,130,0,0.689275779,0,78,0.700943222,91,0,0.677074339,0,39,0.675748623,14,0,0.637990678,0,8,0.536732759,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,86,0.067,1643.5,500,0,0,0,430,470,13,0.698740294,0,0.607463145,0,6.574,0,493.5,0,0,0,0,17,85,0.696537367,9,14,0.700943222,175,5,0.628212107,0,157,0.677074339,186,0,0.682281603,0,166,0.689275779,39,0,0.637990678,0,39,0.499716507,2,0,0.335225005,0,2,0.451740332,2,0,0.508203358,0,2,0.51295528,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,86,0.067,1643.5,500,1040.5,1436.5,792,7,101,4,0.698740294,0.700943222,0.01200792,0.011911412,6.574,4.162,500,396,-0.002185372,0.352883795,0.437218867,5,94,0.682281603,2,5,0.571191538,0,2,0.514126495,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,86,0.067,1643.5,500,1073.5,1476.5,806,5,89,3,0.698740294,0.700943222,0.01200792,0.013256546,6.574,4.294,500,403,0.012416737,0.453865041,0.359645983,5,85,0.660171163,0,4,0.542366048,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,87,0.067,1718,500,1069.5,1423.5,708,55,137,5,0.685453977,0.665123436,0.598750119,0.594061165,6.872,4.278,482.5,354,0.640940634,0.285299949,0.406959548,35,88,0.685799476,18,30,0.64518082,2,17,0.627909919,0,2,0.497755266,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,87,0.067,1718,500,1,3,4,414,482,13,0.685453977,0.462104271,0.598750119,0,6.872,0.004,482.5,2,nan,0.336448147,0.336448147,35,88,0.685799476,49,29,0.665123436,36,44,0.644171531,14,33,0.616680503,118,11,0.65018469,0,115,0.64518082,106,0,0.653645363,0,106,0.655413928,53,0,0.628517956,0,53,0.518804969,3,0,0.373554088,0,3,0.490503182,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,87,0.067,1718,500,1073.5,1471.5,796,6,98,5,0.685453977,0.685799476,0.012270349,0.01229092,6.872,4.294,499.5,398,0.016225192,0.322057886,0.360643345,3,92,0.685108479,2,3,0.51279565,1,2,0.561304409,0,1,0.560186762,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,87,0.067,1718,500,1103.5,1503.5,800,4,96,4,0.685453977,0.685108479,0.012270349,0.011623952,6.872,4.414,499.5,400,0.029809925,0.240685149,0.415889298,3,92,0.685799476,1,3,0.658661925,0,1,0.463371161,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,88,0.067,1666,500,0,0,0,425,475,13,0.679800262,0,0.603915001,0,6.664,0,490.5,0,0,0,0,30,88,0.681079495,55,22,0.653019553,117,39,0.668346592,0,103,0.590196049,98,0,0.634631161,0,98,0.664841124,87,0,0.67852103,0,87,0.624943702,33,0,0.663252643,0,33,0.588492499,5,0,0.579727129,0,5,0.49218604,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,88,0.067,1666,500,0,0,0,490,410,12,0.679800262,0,0.603915001,0,6.664,0,490.5,0,0,0,0,30,84,0.681079495,159,15,0.67852103,61,146,0.663252643,125,30,0.646489802,42,94,0.668346592,65,7,0.650797393,2,30,0.618090305,4,0,0.580265357,0,2,0.27068346,2,0,0.243285922,0,2,0.300380453,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,88,0.067,1666,500,1093.5,1493.5,800,3,97,4,0.679800262,0.67852103,0.014106692,0.013849872,6.664,4.374,499.5,400,-0.010820589,0.406556687,0.481456779,2,94,0.681079495,1,2,0.473792382,0,1,0.382129822,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,88,0.067,1666,500,1101,1500,798,6,96,4,0.679800262,0.681079495,0.014106692,0.012879358,6.664,4.404,499.5,399,-0.013363019,0.38228484,0.412771648,2,90,0.672512171,4,2,0.614293351,0,4,0.609766783,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,89,0.067,1652,500,0,0,0,476,424,14,0.68982208,0,0.605853531,0,6.608,0,475.5,0,0,0,0,56,92,0.695987086,2,48,0.683657074,133,2,0.661170088,20,83,0.608071077,103,7,0.545094142,0,66,0.665915334,86,0,0.681961791,0,86,0.675709652,65,0,0.653779984,0,37,0.487854205,9,0,0.488645321,0,3,0.449177791,2,0,0.446466171,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
353,89,0.067,1652,500,0,0,0,533,367,10,0.68982208,0,0.605853531,0,6.608,0,475.5,0,0,0,0,56,82,0.695987086,98,47,0.672348677,151,48,0.683657074,73,102,0.667892857,92,27,0.675709652,26,46,0.653779984,33,4,0.627792819,2,11,0.602643489,2,0,0.339026782,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,89,0.067,1652,500,1057.5,1457.5,800,3,97,3,0.68982208,0.695987086,0.011939203,0.014574918,6.608,4.23,499.5,400,-0.024928801,0.362236949,0.399390125,3,94,0.672348677,0,3,0.546739279,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,89,0.067,1652,500,1087.5,1491.5,808,4,88,4,0.68982208,0.695987086,0.011939203,0.0138034,6.608,4.35,499.5,404,-0.019205757,0.404726226,0.441879402,3,85,0.660230042,1,2,0.517958592,0,1,0.541878355,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,90,0.067,1635,500,1,3,4,435,461,12,0.686949626,0.541014218,0.599329588,0,6.54,0.004,492,2,nan,0.473920693,0.473920693,18,90,0.659735746,73,11,0.692741193,0,66,0.64186586,139,0,0.68171723,0,125,0.660886333,152,0,0.639147885,0,138,0.67887316,48,0,0.627865851,0,30,0.61760497,5,0,0.641448607,0,1,0.537242136,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,90,0.067,1635,500,0,0,0,415,485,15,0.686949626,0,0.599329588,0,6.54,0,492,0,0,0,0,18,91,0.67887316,44,17,0.659735746,55,34,0.692741193,6,45,0.610273204,25,6,0.681158058,0,25,0.633333757,91,0,0.68171723,0,91,0.579847967,130,0,0.598023796,0,130,0.663627769,41,0,0.601720395,0,41,0.596502166,5,0,0.517787609,0,5,0.416625808,0,0,0,,,,,,,,,,,,,,,,,,,,,
358,90,0.067,1635,500,1004,1400,792,6,102,6,0.686949626,0.692741193,0.012681764,0.014093678,6.54,4.016,499.5,396,-0.007181663,0.346243327,0.543750562,3,96,0.659735746,2,3,0.487554438,0,2,0.468182707,1,0,0.502450848,0,1,0.525180934,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,90,0.067,1635,500,1047,1446,798,5,97,4,0.686949626,0.692741193,0.012681764,0.013745465,6.54,4.188,499.5,399,-0.00699182,0.538606262,0.491678026,3,92,0.67887316,2,3,0.467405751,0,2,0.467057681,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,91,0.067,1709.5,500,0,0,0,444,456,11,0.676839771,0,0.603279229,0,6.838,0,490,0,0,0,0,177,76,0.666444105,10,147,0.676580407,141,4,0.677099135,6,130,0.642908638,85,2,0.658445674,6,82,0.665820938,17,1,0.598558284,0,12,0.564863347,2,0,0.537875029,0,2,0.418298283,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,91,0.067,1709.5,500,0,0,0,536,364,9,0.676839771,0,0.603279229,0,6.838,0,490,0,0,0,0,177,69,0.666444105,94,114,0.677099135,113,58,0.649117692,74,70,0.658445674,42,33,0.627887467,32,15,0.658215767,2,5,0.449929902,2,0,0.291123933,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,91,0.067,1709.5,500,1088,1487,798,3,99,3,0.676839771,0.677099135,0.011054482,0.0123122,6.838,4.352,500,399,-0.021812117,0.457921351,0.611062449,3,97,0.666444105,0,2,0.496944458,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,91,0.067,1709.5,500,1103,1503,800,4,96,4,0.676839771,0.677099135,0.011054482,0.010830177,6.838,4.412,500,400,0.010530303,0.272771813,0.413528813,3,92,0.635006913,1,3,0.559577977,0,1,0.505181905,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,92,0.067,1668,500,0,0,0,493,407,9,0.69267617,0,0.597123875,0,6.672,0,486,0,0,0,0,29,91,0.696987018,206,23,0.665854808,18,185,0.670692782,179,2,0.688365322,17,96,0.597437853,42,1,0.582361739,1,9,0.468570536,1,0,0.437941304,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,92,0.067,1668,500,0,0,0,410,490,11,0.69267617,0,0.597123875,0,6.672,0,486,0,0,0,0,29,89,0.696987018,0,22,0.688365322,182,0,0.649656058,0,180,0.670692782,152,0,0.665854808,0,152,0.645928992,42,0,0.662077074,0,42,0.573058332,5,0,0.468416194,0,5,0.467247935,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,92,0.067,1668,500,1083.5,1482.5,798,5,97,4,0.69267617,0.696987018,0.010867948,0.012360301,6.672,4.334,499,399,-0.047251413,0.351298751,0.345376177,3,92,0.660508484,2,3,0.630783106,0,2,0.272240441,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,92,0.067,1668,500,1087,1487,800,4,96,4,0.69267617,0.696987018,0.010867948,0.011398026,6.672,4.348,499,400,-0.034144423,0.371719775,0.303403379,3,93,0.690808938,1,2,0.688365322,0,1,0.336675875,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,93,0.067,1653,500,0,0,0,410,490,15,0.687180374,0,0.623714957,0,6.612,0,493,0,0,0,0,16,86,0.696509482,1,10,0.672330158,9,1,0.494592273,0,9,0.604605744,181,0,0.680269635,0,181,0.667182598,123,0,0.677851266,0,123,0.630460345,60,0,0.626798204,0,60,0.627223011,16,0,0.648614426,0,16,0.441554402,4,0,0.473603925,0,4,0.583347467,0,0,0,,,,,,,,,,,,,,,,,,,,,
369,93,0.067,1653,500,1130,1511,762,28,110,6,0.687180374,0.696509482,0.623714957,0.637314545,6.612,4.52,493,381,0.513856191,0.388346457,0.313736885,16,88,0.675456113,10,11,0.672330158,0,9,0.540173296,2,0,0.467095261,0,2,0.530261046,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,93,0.067,1653,500,1044,1447,806,1,93,4,0.687180374,0.680269635,0.01204195,0.010463076,6.612,4.176,500,403,0.027250248,0.42469991,0.482783131,0,92,0.696509482,1,0,0.454318877,0,1,0.336267258,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,93,0.067,1653,500,1056,1458,804,2,94,4,0.687180374,0.696509482,0.01204195,0.007905099,6.612,4.224,500,402,0.00404518,0.543826467,0.527759873,0,92,0.675456113,2,0,0.42593572,0,2,0.509682397,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,94,0.067,1704,500,1185,1573,776,18,106,4,0.693926499,0.69386455,0.599515142,0.594024532,6.816,4.74,496,388,0.486059279,0.320581192,0.302359191,7,92,0.693988449,11,4,0.690014363,0,10,0.394685474,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,94,0.067,1704,500,1175.5,1567.5,784,13,103,4,0.693926499,0.693988449,0.599515142,0.596586605,6.816,4.702,496,392,0.518589494,0.383610693,0.321686952,7,91,0.622185285,6,6,0.542889854,0,6,0.604876998,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,94,0.067,1704,500,1095,1494,798,4,98,4,0.693926499,0.69386455,0.013201851,0.012827975,6.816,4.38,499.5,399,-0.007718806,0.345173594,0.237040003,3,94,0.693988449,1,3,0.5597418,0,1,0.511378933,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,94,0.067,1704,500,1118.5,1518.5,800,5,95,4,0.693926499,0.693988449,0.013201851,0.013021374,6.816,4.474,499.5,400,-0.020644611,0.353266827,0.342135702,3,91,0.622185285,2,2,0.575469978,0,2,0.424654255,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,95,0.067,1687,500,0,0,0,519,381,13,0.685144266,0,0.616829397,0,6.748,0,493,0,0,0,0,92,85,0.684843749,98,47,0.677563176,22,69,0.640528389,101,20,0.617155403,29,68,0.692725355,84,8,0.616029422,1,44,0.520049704,79,0,0.546062371,0,33,0.599332711,11,0,0.586514051,0,7,0.564838375,2,0,0.450418187,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,95,0.067,1687,500,0,0,0,548,352,11,0.685144266,0,0.616829397,0,6.748,0,493,0,0,0,0,92,83,0.684843749,83,63,0.677563176,169,59,0.644374891,137,75,0.692725355,31,47,0.635033009,21,15,0.617226756,7,5,0.433480813,6,2,0.365598022,2,1,0.325981128,0,2,0.257303867,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,95,0.067,1687,500,1061,1456,790,5,105,4,0.685144266,0.692725355,0.013100816,0.012786854,6.748,4.244,498.5,395,-0.028603123,0.498838769,0.446338746,3,100,0.638384208,2,3,0.488675929,0,2,0.517960629,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,95,0.067,1687,500,1080,1479,798,5,97,4,0.685144266,0.692725355,0.013100816,0.011102251,6.748,4.32,498.5,399,-0.021646376,0.328691746,0.328691746,3,92,0.684843749,2,3,0.463484601,0,2,0.518217021,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,96,0.067,1670.5,500,0,0,0,406,494,16,0.676197331,0,0.580653955,0,6.682,0,493,0,0,0,0,16,95,0.672444586,127,13,0.677874921,0,123,0.65095644,138,0,0.649474583,0,138,0.633142887,80,0,0.617143457,0,80,0.627020894,32,0,0.58604096,0,32,0.628395085,10,0,0.645443133,0,10,0.555410418,1,0,0.39831451,0,1,0.396318218,2,0,0.403197512,0,2,0.507675334,0,0,0,,,,,,,,,,,,,,,,,,
381,96,0.067,1670.5,500,1143,1527,768,23,109,5,0.676197331,0.677874921,0.580653955,0.59117057,6.682,4.572,493,384,0.609376722,0.300544723,0.268569906,16,88,0.661072943,6,14,0.641020212,1,6,0.672444586,0,1,0.509948319,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,96,0.067,1670.5,500,1085,1485,800,2,98,4,0.676197331,0.677874921,0.016357519,0.015522755,6.682,4.34,499.5,400,0.001096931,0.502054838,0.438573546,1,96,0.672444586,1,1,0.523701183,0,1,0.41917434,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,96,0.067,1670.5,500,1091.5,1495.5,808,1,91,3,0.676197331,0.677874921,0.016357519,0.014799275,6.682,4.366,499.5,404,-0.021844955,0.263278006,0.263278006,1,90,0.661072943,0,1,0.225395611,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,97,0.067,1672,500,1,3,4,407,489,15,0.685303959,0.484243426,0.607798912,0,6.688,0.004,497,2,nan,0.482084763,0.482084763,12,90,0.687699763,31,12,0.675070045,169,31,0.682908156,6,165,0.656160761,161,2,0.686521662,0,161,0.653613286,20,0,0.567804326,0,20,0.584871768,4,0,0.501470834,0,4,0.531301079,3,0,0.480485748,0,3,0.510216834,1,0,0.373396257,0,1,0.483639375,0,0,0,,,,,,,,,,,,,,,,,,,,,
385,97,0.067,1672,500,1130.5,1521.5,782,17,101,4,0.685303959,0.687699763,0.607798912,0.605191313,6.688,4.522,497,391,0.629429126,0.511732543,0.41044377,12,90,0.682294992,5,8,0.675070045,0,3,0.462759011,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,97,0.067,1672,500,1086,1488,804,3,93,3,0.685303959,0.686521662,0.01335428,0.01413146,6.688,4.344,499.5,402,0.009128188,0.415475539,0.397255349,3,90,0.687699763,0,3,0.45270789,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,97,0.067,1672,500,1054,1450,792,9,99,6,0.685303959,0.687699763,0.01335428,0.01340142,6.688,4.216,499.5,396,0.031400978,0.325674105,0.317158488,3,91,0.651672041,4,2,0.61530862,0,4,0.464539436,2,0,0.648745958,0,2,0.433491058,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,98,0.067,1642.5,500,0,0,0,509,391,11,0.691260435,0,0.606629446,0,6.57,0,493.5,0,0,0,0,165,82,0.690479793,145,97,0.680511299,51,101,0.692041077,94,19,0.689391765,17,62,0.674874539,25,7,0.674564269,1,15,0.679865305,7,1,0.355118983,2,7,0.609443456,2,0,0.6226168,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,98,0.067,1642.5,500,1,3,4,523,373,9,0.691260435,0.444239687,0.606629446,0,6.57,0.004,493.5,2,nan,0.396253754,0.396253754,165,69,0.690479793,6,137,0.643178076,252,4,0.692041077,4,128,0.689391765,89,2,0.679865305,0,28,0.551443096,7,0,0.577328876,0,5,0.470883097,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,98,0.067,1642.5,500,1076.5,1476.5,800,1,99,3,0.691260435,0.692041077,0.013693334,0.01346781,6.57,4.306,500,400,-0.002448237,0.541163984,0.471892717,1,98,0.683497122,0,1,0.324979563,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,98,0.067,1642.5,500,1082,1486,808,1,91,3,0.691260435,0.692041077,0.013693334,0.014304109,6.57,4.328,500,404,-0.011465209,0.474577425,0.471892717,1,90,0.657338631,0,1,0.331253371,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,99,0.067,1729,500,1085,1445,720,51,129,4,0.693228223,0.691966199,0.614938138,0.60384546,6.916,4.34,480.5,360,0.535285838,0.422605684,0.363576221,48,85,0.694490247,3,41,0.664276531,0,3,0.40551488,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,99,0.067,1729,500,991,1330,678,69,153,5,0.693228223,0.691966199,0.614938138,0.60272186,6.916,3.964,480.5,339,0.535826299,0.418581253,0.358438263,48,92,0.694490247,11,42,0.656704628,10,10,0.68247134,0,9,0.516762141,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,99,0.067,1729,500,1117,1516,798,7,95,4,0.693228223,0.694490247,0.012444752,0.01014098,6.916,4.468,499.5,399,-0.004287491,0.308133709,0.348260758,3,88,0.689554004,4,3,0.506031898,0,4,0.393932138,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,99,0.067,1729,500,1106,1502,792,7,101,4,0.693228223,0.694490247,0.012444752,0.00998399,6.916,4.424,499.5,396,-0.018456878,0.379033285,0.419160334,3,95,0.666726373,4,2,0.658903487,0,4,0.486058752,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,100,0.067,1636.5,500,1070,1457,774,14,112,6,0.687453641,0.682866862,0.585081041,0.574932977,6.546,4.28,496.5,387,0.571510832,0.301271597,0.235505501,7,98,0.692040419,6,7,0.556542631,0,6,0.517378974,1,0,0.45005957,0,1,0.444405627,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,100,0.067,1636.5,500,1,3,4,401,495,14,0.687453641,0.40802337,0.585081041,0,6.546,0.004,496.5,2,nan,0.321371704,0.321371704,7,95,0.669824731,47,6,0.612187702,0,47,0.65830832,58,0,0.692040419,0,58,0.624623196,209,0,0.661123684,0,209,0.681878764,74,0,0.680425952,0,74,0.682866862,4,0,0.566540267,0,4,0.419235773,2,0,0.440394412,0,2,0.282809584,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
398,100,0.067,1636.5,500,1051.5,1447.5,792,5,103,6,0.687453641,0.682866862,0.011955836,0.011658095,6.546,4.206,499.5,396,-0.031724673,0.360896169,0.360896169,1,98,0.692040419,3,1,0.627179526,0,3,0.556095245,1,0,0.367143891,0,1,0.636190353,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,100,0.067,1636.5,500,1052.5,1450.5,796,4,100,4,0.687453641,0.692040419,0.011955836,0.012987285,6.546,4.21,499.5,398,-0.018083745,0.300040255,0.27669396,1,96,0.648017049,3,1,0.566448622,0,3,0.517378974,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
