,rep,intra_thres,init_intra_edge,init_supp_edge,fin_intra_edge,fin_supp_edge,alive_nodes,tot_isol_node,tot_unsupp_node,cas_steps,init_far_node,fin_far_node,init_clust,fin_clust,init_mean_deg,fin_mean_deg,init_larg_comp,fin_larg_comp,deg_assort,dist_deg_cent,dist_bet_cent,step1_isol,step1_unsupp,step1_far_dead_node,step2_isol,step2_unsupp,step2_far_dead_node,step3_isol,step3_unsupp,step3_far_dead_node,step4_isol,step4_unsupp,step4_far_dead_node,step5_isol,step5_unsupp,step5_far_dead_node,step6_isol,step6_unsupp,step6_far_dead_node,step7_isol,step7_unsupp,step7_far_dead_node,step8_isol,step8_unsupp,step8_far_dead_node,step9_isol,step9_unsupp,step9_far_dead_node,step10_isol,step10_unsupp,step10_far_dead_node,step11_isol,step11_unsupp,step11_far_dead_node,step12_isol,step12_unsupp,step12_far_dead_node,step13_isol,step13_unsupp,step13_far_dead_node,step14_isol,step14_unsupp,step14_far_dead_node,step15_isol,step15_unsupp,step15_far_dead_node,step16_isol,step16_unsupp,step16_far_dead_node,step17_isol,step17_unsupp,step17_far_dead_node,step18_isol,step18_unsupp,step18_far_dead_node,step19_isol,step19_unsupp,step19_far_dead_node,step20_isol,step20_unsupp,step20_far_dead_node,step21_isol,step21_unsupp,step21_far_dead_node,step22_isol,step22_unsupp,step22_far_dead_node
0,1,0.095,3246,500,19,33,28,193,379,8,0.680681597,0.664396324,0.621156966,0.371428571,12.984,0.076,500,14,0.148233696,0.452057804,0.460690355,0,278,0.681960742,151,0,0.684251629,0,59,0.618859449,30,0,0.596814485,0,30,0.611214741,12,0,0.575314826,0,12,0.662082756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.095,3246,500,606.5,789.5,366,1,233,4,0.680681597,0.684251629,0.621156966,0.625765385,12.984,2.426,500,183,0.486696785,0.458835993,0.382747585,0,232,0.680664412,1,0,0.538799114,0,1,0.394509597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,0.095,3246,500,314,466,304,9,287,4,0.680681597,0.684251629,0.026414539,0.026371417,12.984,1.256,500,152,0.000414547,0.415579829,0.415579829,0,278,0.681960742,9,0,0.585557041,0,9,0.54582835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,0.095,3246,500,438.5,619.5,362,4,234,4,0.680681597,0.684251629,0.026414539,0.021168748,12.984,1.754,500,181,-0.01975667,0.490167749,0.476130596,0,232,0.680664412,4,0,0.662082756,0,2,0.549554185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,0.095,3306,500,2.5,5.5,6,171,423,8,0.684435875,0.621885111,0.617788033,0.5,13.224,0.01,500,3,nan,0.546140956,0.546140956,0,304,0.684499138,110,0,0.684372612,0,96,0.672689143,53,0,0.634071818,0,17,0.621033506,8,0,0.536950494,0,6,0.623160445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2,0.095,3306,500,1,3,4,187,409,14,0.684435875,0.581124691,0.617788033,0,13.224,0.004,500,2,nan,0.470035234,0.470035234,0,238,0.684499138,94,0,0.684372612,0,80,0.683295022,19,0,0.585237007,0,17,0.611030641,42,0,0.657911675,0,42,0.645779213,25,0,0.651060564,0,25,0.62122718,6,0,0.65613129,0,6,0.53309382,1,0,0.555912625,0,1,0.576195181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,2,0.095,3306,500,291.5,438.5,294,2,304,4,0.684435875,0.684372612,0.026110522,0.026087895,13.224,1.166,500,147,0.007467762,0.442750178,0.442750178,1,303,0.684499138,1,0,0.481513075,0,1,0.494087712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,2,0.095,3306,500,435,613,356,3,241,4,0.684435875,0.684372612,0.026110522,0.025455023,13.224,1.74,500,178,0.066256151,0.500131902,0.500131902,1,238,0.684499138,2,1,0.634071818,0,2,0.531674589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,3,0.095,3213.5,500,0,0,0,276,324,11,0.691056746,0,0.621972823,0,12.854,0,500,0,0,0,0,150,203,0.694187016,70,49,0.66511751,13,33,0.653358553,13,12,0.687926475,17,9,0.545623045,7,12,0.504670469,3,3,0.500329997,1,2,0.498275461,1,1,0.449770897,1,0,0.439783731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,3,0.095,3213.5,500,3.5,7.5,8,298,294,10,0.691056746,0.487782589,0.621972823,0.291666667,12.854,0.014,500,4,-0.607142857,0.441266244,0.441266244,150,170,0.690537808,85,51,0.687926475,28,48,0.694187016,26,10,0.683467988,3,8,0.613732343,5,2,0.551727677,0,4,0.449244608,1,0,0.358592049,0,1,0.543162383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,3,0.095,3213.5,500,346.5,509.5,326,3,271,4,0.691056746,0.687926475,0.025076637,0.027595853,12.854,1.386,500,163,-0.03686605,0.382370596,0.388788142,0,268,0.694187016,3,0,0.498087865,0,3,0.478194262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,3,0.095,3213.5,500,452,634,364,2,234,4,0.691056746,0.694187016,0.025076637,0.027825761,12.854,1.808,500,182,0.000275497,0.444462032,0.446165452,0,232,0.687470525,2,0,0.522427721,0,2,0.515642569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,4,0.095,3155.5,500,4.5,8.5,8,204,388,18,0.68402929,0.508341476,0.627632174,0.5,12.622,0.018,500,4,nan,0.479752399,0.479752399,0,270,0.69426523,130,0,0.687070806,0,44,0.646629467,20,0,0.524734588,0,20,0.576932277,32,0,0.522271269,0,32,0.660605798,7,0,0.640095892,0,7,0.580575634,1,0,0.438852427,0,1,0.43565464,7,0,0.54241602,0,7,0.557230882,5,0,0.596867903,0,5,0.474078372,2,0,0.465727121,0,2,0.421255884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,4,0.095,3155.5,500,598,775,354,1,245,4,0.68402929,0.69426523,0.627632174,0.649347145,12.622,2.392,500,177,0.557998788,0.444267415,0.482085694,0,244,0.685346182,1,0,0.527924119,0,1,0.490489184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,4,0.095,3155.5,500,318.5,476.5,316,7,277,4,0.68402929,0.687070806,0.023366351,0.016598855,12.622,1.274,500,158,0.119694442,0.466525463,0.478739364,1,270,0.69426523,6,1,0.675077237,0,6,0.498830932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,4,0.095,3155.5,500,395.5,572.5,354,2,244,4,0.68402929,0.69426523,0.023366351,0.021430406,12.622,1.582,500,177,0.019932222,0.533910237,0.533910237,1,243,0.685346182,1,0,0.489604238,0,1,0.489006097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,5,0.095,3215.5,500,15,27,24,205,371,8,0.690638128,0.653827029,0.618129075,0.340277778,12.862,0.06,500,12,0.376034687,0.536648905,0.536663948,0,284,0.694802433,111,0,0.685831546,0,37,0.627899311,77,0,0.680692209,0,35,0.659380534,17,0,0.461744219,0,15,0.631824873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,5,0.095,3215.5,500,3,7,8,181,411,10,0.690638128,0.52114879,0.618129075,0,12.862,0.012,500,4,-0.5,0.43533177,0.43533177,0,230,0.694802433,121,0,0.666859933,0,121,0.680692209,50,0,0.673958761,0,50,0.686473823,7,0,0.591763841,0,7,0.484445558,3,0,0.53997741,0,3,0.525592374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,5,0.095,3215.5,500,318.5,473.5,310,3,287,4,0.690638128,0.685831546,0.024858503,0.020230415,12.862,1.274,500,155,0.0270476,0.544025042,0.544025042,0,284,0.694802433,3,0,0.584483016,0,3,0.503862184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,5,0.095,3215.5,500,411.5,593.5,364,3,233,4,0.690638128,0.686473823,0.024858503,0.030858427,12.862,1.646,500,182,-0.040424274,0.444175466,0.461154002,0,230,0.694802433,3,0,0.557465265,0,3,0.470063427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,6,0.095,3322,500,527,687,320,8,272,6,0.680367519,0.679896385,0.62249531,0.645704903,13.288,2.108,500,160,0.564530882,0.48880929,0.408692351,0,264,0.680838653,7,0,0.676937131,0,7,0.532417923,1,0,0.569945477,0,1,0.508567603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,6,0.095,3322,500,0,0,0,183,417,12,0.680367519,0,0.62249531,0,13.288,0,500,0,0,0,0,0,234,0.680838653,89,0,0.623806394,0,89,0.66922562,68,0,0.670461962,0,68,0.679896385,22,0,0.658903601,0,22,0.567348202,2,0,0.553598452,0,2,0.545894991,2,0,0.538335292,0,2,0.56606177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,6,0.095,3322,500,366,531,330,3,267,4,0.680367519,0.679896385,0.026844442,0.02489899,13.288,1.464,500,165,0.022349867,0.430754475,0.472728493,0,264,0.680838653,3,0,0.500450099,0,3,0.534288265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,6,0.095,3322,500,431,612,362,2,236,4,0.680367519,0.679896385,0.026844442,0.022299953,13.288,1.724,500,181,0.031830179,0.398274909,0.42991442,0,234,0.680838653,2,0,0.502083985,0,2,0.619597704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,7,0.095,3261.5,500,2.5,5.5,6,188,406,12,0.673909388,0.494931011,0.616114371,0.5,13.046,0.01,500,3,nan,0.423709763,0.423709763,0,264,0.662402933,119,0,0.677916899,0,93,0.674319187,57,0,0.655690242,0,37,0.673784329,6,0,0.64528505,0,6,0.565103155,2,0,0.502306978,0,2,0.439903183,4,0,0.518745869,0,4,0.486800222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,7,0.095,3261.5,500,2.5,5.5,6,195,399,10,0.673909388,0.53287877,0.616114371,0.5,13.046,0.01,500,3,nan,0.480741117,0.480741117,0,232,0.673784329,111,0,0.669901877,0,83,0.674319187,50,0,0.627650234,0,50,0.667973199,28,0,0.659296044,0,28,0.677916899,6,0,0.517733383,0,6,0.51155695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,7,0.095,3261.5,500,352.5,509.5,314,11,275,6,0.673909388,0.677916899,0.025678807,0.025045955,13.046,1.41,500,157,-0.027092845,0.489297222,0.489297222,0,264,0.662402933,10,0,0.625778178,0,10,0.579403699,1,0,0.51155695,0,1,0.522530627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,7,0.095,3261.5,500,415,594,358,5,237,4,0.673909388,0.677916899,0.025678807,0.023644868,13.046,1.66,500,179,-0.06608853,0.410674237,0.410674237,0,232,0.673784329,5,0,0.484322431,0,5,0.627650234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,8,0.095,3358.5,500,1,3,4,180,416,12,0.687749646,0.612029973,0.614916768,0,13.434,0.004,500,2,nan,0.52342295,0.52342295,0,282,0.687178773,140,0,0.680906597,0,112,0.689013737,30,0,0.597142121,0,12,0.460861993,8,0,0.533398896,0,8,0.570206506,1,0,0.456404592,0,1,0.490285686,1,0,0.465415926,0,1,0.56520222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,8,0.095,3358.5,500,0,0,0,221,379,10,0.687749646,0,0.614916768,0,13.434,0,500,0,0,0,0,0,248,0.679737355,129,0,0.686485555,0,93,0.689013737,74,0,0.687178773,0,30,0.597547994,15,0,0.549078649,0,5,0.590214997,3,0,0.677525094,0,3,0.429637933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,8,0.095,3358.5,500,320.5,474.5,308,5,287,6,0.687749646,0.689013737,0.025743351,0.033535963,13.434,1.282,500,154,-0.025280252,0.417335859,0.42903461,0,282,0.687178773,4,0,0.614418168,0,4,0.602095147,1,0,0.475605245,0,1,0.529694768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,8,0.095,3358.5,500,397,570,346,3,251,4,0.687749646,0.689013737,0.025743351,0.02284363,13.434,1.588,500,173,-0.02035642,0.571571715,0.475234787,0,248,0.679737355,3,0,0.612029973,0,3,0.63534276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,9,0.095,3271,500,0,0,0,192,408,12,0.684462769,0,0.62124461,0,13.084,0,500,0,0,0,0,0,268,0.687162597,100,0,0.640689976,0,98,0.681590137,56,0,0.624677165,0,16,0.643276738,21,0,0.643296633,0,17,0.643088919,13,0,0.650766938,0,7,0.547264646,2,0,0.506625544,0,2,0.534899514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,9,0.095,3271,500,5.5,9.5,8,184,408,14,0.684462769,0.506625544,0.62124461,0.916666667,13.084,0.022,500,4,nan,0.440423237,0.440423237,0,224,0.681762942,25,0,0.559562023,0,25,0.643088919,75,0,0.640689976,0,75,0.661733003,52,0,0.687162597,0,52,0.671832107,24,0,0.643276738,0,24,0.548581349,5,0,0.480674506,0,5,0.454001348,3,0,0.456012024,0,3,0.500784784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,9,0.095,3271,500,314,470,312,11,277,4,0.684462769,0.681590137,0.027658506,0.029581298,13.084,1.256,500,156,-0.069992521,0.486290043,0.521187825,1,267,0.687162597,10,0,0.643276738,0,10,0.499076014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,9,0.095,3271,500,433,615,364,6,230,6,0.684462769,0.687162597,0.027658506,0.024026965,13.084,1.732,500,182,-0.03738613,0.472984459,0.442295687,1,224,0.681762942,4,1,0.643276738,0,4,0.596334181,1,0,0.481222114,0,1,0.417333208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,10,0.095,3341,500,0,0,0,207,393,9,0.672561352,0,0.623582,0,13.364,0,498.5,0,0,0,0,3,268,0.693487076,124,0,0.691701351,0,107,0.64771621,68,0,0.647035139,0,12,0.660638439,10,0,0.540200935,0,6,0.589589391,2,0,0.582854118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,10,0.095,3341,500,1,3,4,194,402,10,0.672561352,0.450952048,0.623582,0,13.364,0.004,498.5,2,nan,0.420686944,0.420686944,3,250,0.660638439,152,1,0.691701351,0,112,0.663472721,28,0,0.693487076,0,28,0.591226819,7,0,0.483212289,0,7,0.49399897,4,0,0.47445681,0,4,0.455086554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,10,0.095,3341,500,353,515,324,3,273,4,0.672561352,0.691701351,0.026299607,0.025893637,13.364,1.412,500,162,-0.060284571,0.537695816,0.487528089,1,270,0.693487076,2,1,0.582057859,0,2,0.502426605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,10,0.095,3341,500,393,564,342,3,255,4,0.672561352,0.693487076,0.026299607,0.028272069,13.364,1.572,500,171,0.012588294,0.467617606,0.443695985,1,252,0.660638439,2,1,0.561663623,0,2,0.51489063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,11,0.095,3176.5,500,0,0,0,188,412,14,0.686501,0,0.611261577,0,12.706,0,500,0,0,0,0,0,274,0.684689159,118,0,0.696896027,0,68,0.680841283,43,0,0.640083166,0,43,0.676105973,16,0,0.634171308,0,16,0.634304748,7,0,0.603220154,0,7,0.599318364,2,0,0.447620104,0,2,0.464465078,2,0,0.48129217,0,2,0.534627326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,11,0.095,3176.5,500,2,5,6,184,410,10,0.686501,0.460751191,0.611261577,0,12.706,0.008,500,3,-1,0.381137081,0.381137081,0,226,0.696896027,86,0,0.680841283,0,86,0.664554154,76,0,0.667993644,0,76,0.636613234,19,0,0.584788652,0,19,0.60091633,3,0,0.500924331,0,3,0.455071699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,11,0.095,3176.5,500,305.5,462.5,314,6,280,6,0.686501,0.696896027,0.025325418,0.019262461,12.706,1.222,500,157,-0.050855253,0.445729918,0.392619749,0,274,0.684689159,5,0,0.59930355,0,5,0.513235921,1,0,0.552928698,0,1,0.469619836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,11,0.095,3176.5,500,435,619,368,3,229,4,0.686501,0.680841283,0.025325418,0.020080011,12.706,1.74,500,184,0.010318037,0.510293521,0.510293521,0,226,0.696896027,3,0,0.556917443,0,3,0.59372126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,12,0.095,3231,500,0,0,0,181,419,9,0.698234247,0,0.627437732,0,12.924,0,500,0,0,0,0,0,290,0.688680213,152,0,0.704904894,0,112,0.695640797,21,0,0.65576629,0,11,0.543936158,6,0,0.545043944,0,6,0.516824139,2,0,0.470801881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,12,0.095,3231,500,1,3,4,176,420,10,0.698234247,0.495940282,0.627437732,0,12.924,0.004,500,2,nan,0.467574164,0.467574164,0,248,0.704904894,95,0,0.68220334,0,91,0.673473987,65,0,0.695640797,0,65,0.6915636,14,0,0.552330119,0,14,0.513339751,2,0,0.544369246,0,2,0.475265049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,12,0.095,3231,500,307.5,457.5,300,5,295,4,0.698234247,0.704904894,0.026288623,0.015571429,12.924,1.23,500,150,-0.040256171,0.456984025,0.456984025,0,290,0.688680213,5,0,0.545922098,0,5,0.662705941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,12,0.095,3231,500,391.5,564.5,346,3,251,4,0.698234247,0.695640797,0.026288623,0.025251274,12.924,1.566,500,173,-0.011292253,0.45853447,0.508310796,0,248,0.704904894,3,0,0.506309149,0,3,0.548185124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,13,0.095,3171,500,2.5,5.5,6,163,431,12,0.699622216,0.552424756,0.617289718,0.5,12.684,0.01,500,3,nan,0.471253915,0.471253915,0,270,0.692250757,95,0,0.698317147,0,93,0.664729827,44,0,0.624359884,0,44,0.670835593,14,0,0.674198255,0,14,0.555907922,9,0,0.594116942,0,9,0.700927284,1,0,0.621552683,0,1,0.489302961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,13,0.095,3171,500,1,3,4,230,366,8,0.699622216,0.497425813,0.617289718,0,12.684,0.004,500,2,nan,0.42415468,0.42415468,0,244,0.698317147,158,0,0.678220181,0,94,0.664729827,68,0,0.637661615,0,26,0.700927284,4,0,0.604271009,0,2,0.409685658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,13,0.095,3171,500,323,482,318,6,276,4,0.699622216,0.700927284,0.025189562,0.016287312,12.684,1.292,500,159,0.014276266,0.484665173,0.439880461,0,270,0.692250757,6,0,0.531986129,0,6,0.555299029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,13,0.095,3171,500,382.5,556.5,348,4,248,4,0.699622216,0.700927284,0.025189562,0.022867634,12.684,1.53,500,174,-0.023210449,0.518482681,0.518482681,0,244,0.698317147,4,0,0.486846824,0,4,0.568053828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,14,0.095,3261,500,8,15,14,159,427,14,0.68040699,0.565000331,0.61846934,0.273809524,13.044,0.032,500,7,-0.149001536,0.478612639,0.478612639,0,268,0.67753426,27,0,0.689047537,0,27,0.624572622,82,0,0.648344788,0,82,0.666344196,33,0,0.580911928,0,33,0.630597978,7,0,0.60002228,0,7,0.491539154,4,0,0.514597419,0,4,0.63510009,6,0,0.671766442,0,6,0.509046547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,14,0.095,3261,500,0,0,0,207,393,14,0.68040699,0,0.61846934,0,13.044,0,500,0,0,0,0,0,220,0.689047537,133,0,0.649773379,0,103,0.67753426,55,0,0.676451233,0,51,0.671766442,8,0,0.646605817,0,8,0.568633398,5,0,0.565000331,0,5,0.580186469,3,0,0.499258585,0,3,0.445140293,3,0,0.507043204,0,3,0.610975465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,14,0.095,3261,500,380,543,326,3,271,4,0.68040699,0.689047537,0.027475981,0.034744686,13.044,1.52,500,163,0.020509981,0.425930631,0.452365812,0,268,0.67753426,3,0,0.589150195,0,3,0.501052829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,14,0.095,3261,500,465,653,376,2,222,4,0.68040699,0.67753426,0.027475981,0.024663634,13.044,1.86,500,188,0.015928879,0.563363577,0.487210467,0,220,0.689047537,2,0,0.589150195,0,2,0.50789887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
