,rep,intra_thres,init_intra_edge,init_supp_edge,fin_intra_edge,fin_supp_edge,alive_nodes,tot_isol_node,tot_unsupp_node,cas_steps,init_far_node,fin_far_node,init_clust,fin_clust,init_mean_deg,fin_mean_deg,init_larg_comp,fin_larg_comp,deg_assort,dist_deg_cent,dist_bet_cent,step1_isol,step1_unsupp,step2_isol,step2_unsupp,step3_isol,step3_unsupp,step4_isol,step4_unsupp,step5_isol,step5_unsupp,step6_isol,step6_unsupp,step7_isol,step7_unsupp,step8_isol,step8_unsupp,step9_isol,step9_unsupp,step10_isol,step10_unsupp,step11_isol,step11_unsupp,step12_isol,step12_unsupp,step13_isol,step13_unsupp,step14_isol,step14_unsupp,step15_isol,step15_unsupp,step16_isol,step16_unsupp,step17_isol,step17_unsupp,step18_isol,step18_unsupp,step19_isol,step19_unsupp,step20_isol,step20_unsupp,step21_isol,step21_unsupp,step22_isol,step22_unsupp,step23_isol,step23_unsupp,step24_isol,step24_unsupp,step25_isol,step25_unsupp,step26_isol,step26_unsupp
74,19,0.046000000000000006,309.0,300.0,0,0.0,0,346,194,7,0.6856714690320072,0,0.005744801748962276,0,2.06,0.0,247.5,0,0,0,0,123,42,40,74,112,18,33,53,35,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,19,0.046000000000000006,309.0,300.0,0,0.0,0,369,171,7,0.6856714690320072,0,0.005744801748962276,0,2.06,0.0,247.5,0,0,0,0,123,42,50,75,147,15,40,33,9,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,20,0.046000000000000006,304.5,300.0,0,0.0,0,513,27,5,0.6685004633083997,0,0.378489195692031,0,2.0300000000000002,0.0,22,0,0,0,0,496,4,13,21,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,20,0.046000000000000006,304.5,300.0,0,0.0,0,505,35,3,0.6685004633083997,0,0.378489195692031,0,2.0300000000000002,0.0,22,0,0,0,0,496,4,9,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,20,0.046000000000000006,304.5,300.0,0,0.0,0,364,176,7,0.6685004633083997,0,0.00356176917121628,0,2.0300000000000002,0.0,243,0,0,0,0,153,44,54,94,122,10,23,25,11,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,20,0.046000000000000006,304.5,300.0,0,0.0,0,367,173,8,0.6685004633083997,0,0.00356176917121628,0,2.0300000000000002,0.0,243,0,0,0,0,153,35,32,89,163,7,9,37,8,1,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,21,0.04800000000000001,318.5,300.0,0,0.0,0,515,25,3,0.6889660290029811,0,0.4132608653416485,0,2.123333333333333,0.0,18,0,0,0,0,504,6,11,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,21,0.04800000000000001,318.5,300.0,0,0.0,0,519,21,4,0.6889660290029811,0,0.4132608653416485,0,2.123333333333333,0.0,18,0,0,0,0,504,5,13,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,21,0.04800000000000001,318.5,300.0,0,0.0,0,352,188,7,0.6889660290029811,0,0.0036232935690167284,0,2.123333333333333,0.0,243,0,0,0,0,130,44,23,88,151,6,10,43,38,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,21,0.04800000000000001,318.5,300.0,0,0.0,0,363,177,8,0.6889660290029811,0,0.0036232935690167284,0,2.123333333333333,0.0,243,0,0,0,0,130,42,40,69,86,23,50,34,44,6,12,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,22,0.04800000000000001,314.5,300.0,0,0.0,0,507,33,4,0.6828149994090869,0,0.3801816294796119,0,2.0966666666666667,0.0,26.5,0,0,0,0,487,5,19,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,22,0.04800000000000001,314.5,300.0,0,0.0,0,496,44,4,0.6828149994090869,0,0.3801816294796119,0,2.0966666666666667,0.0,26.5,0,0,0,0,487,4,4,40,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,22,0.04800000000000001,314.5,300.0,0,0.0,0,373,167,7,0.6828149994090869,0,0.008724690663667042,0,2.0966666666666667,0.0,250,0,0,0,0,146,43,53,80,131,13,36,24,5,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,22,0.04800000000000001,314.5,300.0,0,0.0,0,363,177,7,0.6828149994090869,0,0.008724690663667042,0,2.0966666666666667,0.0,250,0,0,0,0,146,37,35,80,82,14,54,26,41,15,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,23,0.04800000000000001,316.5,300.0,0,0.0,0,502,38,5,0.6846308045834317,0,0.4558000419719169,0,2.1100000000000003,0.0,21,0,0,0,0,500,4,0,32,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,23,0.04800000000000001,316.5,300.0,0,0.0,0,513,27,4,0.6846308045834317,0,0.4558000419719169,0,2.1100000000000003,0.0,21,0,0,0,0,500,5,10,22,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,23,0.04800000000000001,316.5,300.0,0,0.0,0,357,183,8,0.6846308045834317,0,0.0,0,2.1100000000000003,0.0,256,0,0,0,0,103,43,51,70,69,28,80,24,48,11,5,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,23,0.04800000000000001,316.5,300.0,1,3.0,4,358,178,7,0.6846308045834317,0.5990945643506542,0.0,0.0,2.1100000000000003,0.006666666666666667,256,2,nan,0.31199605305054523,0.31199605305054523,103,43,74,63,94,36,63,26,22,8,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,24,0.04800000000000001,316.0,300.0,0,0.0,0,499,41,3,0.6847333351665186,0,0.4259971088770615,0,2.1066666666666665,0.0,21.5,0,0,0,0,498,3,1,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,24,0.04800000000000001,316.0,300.0,0,0.0,0,503,37,4,0.6847333351665186,0,0.4259971088770615,0,2.1066666666666665,0.0,21.5,0,0,0,0,498,5,3,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,24,0.04800000000000001,316.0,300.0,0,0.0,0,346,194,7,0.6847333351665186,0,0.005869826671383091,0,2.1066666666666665,0.0,243.5,0,0,0,0,128,42,45,79,144,13,20,58,8,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,24,0.04800000000000001,316.0,300.0,0,0.0,0,345,195,7,0.6847333351665186,0,0.005869826671383091,0,2.1066666666666665,0.0,243.5,0,0,0,0,128,39,25,93,125,10,39,44,24,6,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,25,0.04800000000000001,311.5,300.0,0,0.0,0,508,32,5,0.6755819947269427,0,0.4328721232270898,0,2.0766666666666667,0.0,21,0,0,0,0,498,2,6,28,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,25,0.04800000000000001,311.5,300.0,0,0.0,0,500,40,4,0.6755819947269427,0,0.4328721232270898,0,2.0766666666666667,0.0,21,0,0,0,0,498,3,0,37,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,25,0.04800000000000001,311.5,300.0,0,0.0,0,361,179,8,0.6755819947269427,0,0.0014631043256997454,0,2.0766666666666667,0.0,241.5,0,0,0,0,132,46,60,72,105,24,30,31,32,2,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,25,0.04800000000000001,311.5,300.0,0,0.0,0,331,209,8,0.6755819947269427,0,0.0014631043256997454,0,2.0766666666666667,0.0,241.5,0,0,0,0,132,42,22,92,123,9,11,57,41,1,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,26,0.05000000000000001,339.0,300.0,0,0.0,0,502,38,3,0.6746927124721654,0,0.4747017683574286,0,2.26,0.0,23.5,0,0,0,0,493,7,9,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,26,0.05000000000000001,339.0,300.0,0,0.0,0,504,36,3,0.6746927124721654,0,0.4747017683574286,0,2.26,0.0,23.5,0,0,0,0,493,6,11,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,26,0.05000000000000001,339.0,300.0,0,0.0,0,329,211,9,0.6746927124721654,0,0.004035413949099387,0,2.26,0.0,255.5,0,0,0,0,111,47,32,72,83,12,37,47,48,23,14,9,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,26,0.05000000000000001,339.0,300.0,0,0.0,0,343,197,9,0.6746927124721654,0,0.004035413949099387,0,2.26,0.0,255.5,0,0,0,0,111,40,27,71,68,18,54,40,74,10,6,17,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,27,0.05000000000000001,336.5,300.0,0,0.0,0,501,39,5,0.6681761878879335,0,0.45190571711795474,0,2.243333333333333,0.0,21.5,0,0,0,0,499,2,0,35,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,27,0.05000000000000001,336.5,300.0,0,0.0,0,507,33,4,0.6681761878879335,0,0.45190571711795474,0,2.243333333333333,0.0,21.5,0,0,0,0,499,6,5,27,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,27,0.05000000000000001,336.5,300.0,0,0.0,0,340,200,9,0.6681761878879335,0,0.01314978300933357,0,2.243333333333333,0.0,256.5,0,0,0,0,108,45,27,75,128,15,23,56,41,3,9,5,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,27,0.05000000000000001,336.5,300.0,0,0.0,0,323,217,8,0.6681761878879335,0,0.01314978300933357,0,2.243333333333333,0.0,256.5,0,0,0,0,108,47,27,67,115,13,17,64,43,6,7,20,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,28,0.05000000000000001,347.0,300.0,0,0.0,0,488,52,4,0.6794830105704854,0,0.45963396402438,0,2.3133333333333335,0.0,40.5,0,0,0,0,486,3,0,49,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,28,0.05000000000000001,347.0,300.0,0,0.0,0,492,48,5,0.6794830105704854,0,0.45963396402438,0,2.3133333333333335,0.0,40.5,0,0,0,0,486,5,0,41,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,28,0.05000000000000001,347.0,300.0,0,0.0,0,331,209,13,0.6794830105704854,0,0.006924821210535496,0,2.3133333333333335,0.0,264,0,0,0,0,91,47,41,64,57,29,55,32,58,12,15,14,10,4,1,3,1,1,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,28,0.05000000000000001,347.0,300.0,0,0.0,0,300,240,9,0.6794830105704854,0,0.006924821210535496,0,2.3133333333333335,0.0,264,0,0,0,0,91,41,24,67,67,15,15,48,86,6,5,56,10,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,29,0.05000000000000001,352.0,300.0,0,0.0,0,507,33,3,0.688558170355887,0,0.4394625518587557,0,2.3466666666666667,0.0,20,0,0,0,0,507,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,29,0.05000000000000001,352.0,300.0,0,0.0,0,512,28,5,0.688558170355887,0,0.4394625518587557,0,2.3466666666666667,0.0,20,0,0,0,0,507,4,3,23,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,29,0.05000000000000001,352.0,300.0,0,0.0,0,330,210,9,0.688558170355887,0,0.005062094540418398,0,2.3466666666666667,0.0,264.5,0,0,0,0,94,46,30,66,53,21,20,33,68,9,41,26,22,5,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,29,0.05000000000000001,352.0,300.0,0,0.0,0,313,227,10,0.688558170355887,0,0.005062094540418398,0,2.3466666666666667,0.0,264.5,0,0,0,0,94,44,15,70,45,5,2,41,121,2,13,58,21,2,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,30,0.05000000000000001,321.0,300.0,0,0.0,0,504,36,5,0.6873845138842494,0,0.41698412698412674,0,2.14,0.0,23.5,0,0,0,0,493,8,9,27,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,30,0.05000000000000001,321.0,300.0,0,0.0,0,499,41,3,0.6873845138842494,0,0.41698412698412674,0,2.14,0.0,23.5,0,0,0,0,493,4,6,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,30,0.05000000000000001,321.0,300.0,0,0.0,0,345,195,8,0.6873845138842494,0,0.001282051282051282,0,2.14,0.0,242.5,0,0,0,0,128,43,30,77,87,13,47,43,46,8,4,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,30,0.05000000000000001,321.0,300.0,0,0.0,0,341,199,7,0.6873845138842494,0,0.001282051282051282,0,2.14,0.0,242.5,0,0,0,0,128,44,45,88,127,17,18,40,22,5,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,31,0.05200000000000001,352.0,300.0,0,0.0,0,490,50,5,0.6761533937914044,0,0.4563052852720035,0,2.3466666666666667,0.0,37,0,0,0,0,473,7,14,42,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,31,0.05200000000000001,352.0,300.0,0,0.0,0,488,52,4,0.6761533937914044,0,0.4563052852720035,0,2.3466666666666667,0.0,37,0,0,0,0,473,7,14,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,31,0.05200000000000001,352.0,300.0,0,0.0,0,334,206,10,0.6761533937914044,0,0.008571345818657646,0,2.3466666666666667,0.0,270.5,0,0,0,0,79,49,27,60,49,19,42,36,73,20,47,15,14,4,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,31,0.05200000000000001,352.0,300.0,0,0.0,0,318,222,10,0.6761533937914044,0,0.008571345818657646,0,2.3466666666666667,0.0,270.5,0,0,0,0,79,45,41,53,106,19,6,67,79,0,0,33,5,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,32,0.05200000000000001,370.5,300.0,0,0.0,0,498,42,4,0.6766412362954782,0,0.5135298215316094,0,2.4699999999999998,0.0,27.5,0,0,0,0,487,3,8,39,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,32,0.05200000000000001,370.5,300.0,0,0.0,0,495,45,3,0.6766412362954782,0,0.5135298215316094,0,2.4699999999999998,0.0,27.5,0,0,0,0,487,2,8,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,32,0.05200000000000001,370.5,300.0,0,0.0,0,304,236,11,0.6766412362954782,0,0.007818479829349394,0,2.4699999999999998,0.0,270.5,0,0,0,0,89,48,26,59,69,12,19,48,70,5,10,52,19,1,0,9,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,32,0.05200000000000001,370.5,300.0,0,0.0,0,327,213,10,0.6766412362954782,0,0.007818479829349394,0,2.4699999999999998,0.0,270.5,0,0,0,0,89,55,28,59,75,13,37,47,80,7,8,27,8,2,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,33,0.05200000000000001,357.5,300.0,0,0.0,0,502,38,5,0.6909262942650518,0,0.394280105254044,0,2.3833333333333333,0.0,41,0,0,0,0,487,5,7,29,8,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,33,0.05200000000000001,357.5,300.0,0,0.0,0,491,49,5,0.6909262942650518,0,0.394280105254044,0,2.3833333333333333,0.0,41,0,0,0,0,487,2,0,45,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,33,0.05200000000000001,357.5,300.0,0,0.0,0,312,228,10,0.6909262942650518,0,0.004311022311022311,0,2.3833333333333333,0.0,258.5,0,0,0,0,100,44,24,67,69,18,14,46,73,6,16,39,14,2,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,33,0.05200000000000001,357.5,300.0,0,0.0,0,340,200,9,0.6909262942650518,0,0.004311022311022311,0,2.3833333333333333,0.0,258.5,0,0,0,0,100,38,25,74,69,13,23,50,105,5,11,16,7,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,34,0.05200000000000001,360.0,300.0,0,0.0,0,509,31,5,0.6799553867165568,0,0.48030858200323834,0,2.4,0.0,23.5,0,0,0,0,493,8,10,22,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,34,0.05200000000000001,360.0,300.0,0,0.0,0,506,34,4,0.6799553867165568,0,0.48030858200323834,0,2.4,0.0,23.5,0,0,0,0,493,7,8,27,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,34,0.05200000000000001,360.0,300.0,0,0.0,0,340,200,9,0.6799553867165568,0,0.004762607597783639,0,2.4,0.0,262.5,0,0,0,0,86,49,31,60,35,21,47,23,63,26,52,13,23,6,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,34,0.05200000000000001,360.0,300.0,0,0.0,0,319,221,9,0.6799553867165568,0,0.004762607597783639,0,2.4,0.0,262.5,0,0,0,0,86,46,37,58,53,23,33,34,46,19,42,17,14,19,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,35,0.05200000000000001,372.5,300.0,0,0.0,0,480,60,4,0.6900424841720405,0,0.4595259246243256,0,2.4833333333333334,0.0,36,0,0,0,0,472,4,6,56,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,35,0.05200000000000001,372.5,300.0,0,0.0,0,484,56,4,0.6900424841720405,0,0.4595259246243256,0,2.4833333333333334,0.0,36,0,0,0,0,472,7,6,49,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,35,0.05200000000000001,372.5,300.0,0,0.0,0,321,219,13,0.6900424841720405,0,0.00567501418129976,0,2.4833333333333334,0.0,268.5,0,0,0,0,73,47,27,40,38,17,18,27,46,13,30,33,42,21,25,10,20,4,0,5,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,35,0.05200000000000001,372.5,300.0,0,0.0,0,310,230,10,0.6900424841720405,0,0.00567501418129976,0,2.4833333333333334,0.0,268.5,0,0,0,0,73,47,27,47,47,21,20,32,78,13,25,54,33,4,7,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,36,0.05400000000000001,390.0,300.0,0,0.0,0,486,54,6,0.6920545915458414,0,0.4598176831338596,0,2.5999999999999996,0.0,33.5,0,0,0,0,473,9,9,43,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,36,0.05400000000000001,390.0,300.0,0,0.0,0,493,47,4,0.6920545915458414,0,0.4598176831338596,0,2.5999999999999996,0.0,33.5,0,0,0,0,473,9,15,38,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,36,0.05400000000000001,390.0,300.0,0,0.0,0,272,268,13,0.6920545915458414,0,0.013935840574851947,0,2.5999999999999996,0.0,269.5,0,0,0,0,78,47,14,56,11,10,12,9,27,11,5,26,46,4,1,46,61,1,10,52,5,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,36,0.05400000000000001,390.0,300.0,0,0.0,0,288,252,16,0.6920545915458414,0,0.013935840574851947,0,2.5999999999999996,0.0,269.5,0,0,0,0,78,43,15,52,25,11,5,24,27,3,0,25,30,0,0,26,31,0,0,27,57,0,0,33,18,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,37,0.05400000000000001,379.0,300.0,0,0.0,0,495,45,4,0.6796544738540353,0,0.45177707453888016,0,2.5266666666666664,0.0,41.5,0,0,0,0,478,6,13,39,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,37,0.05400000000000001,379.0,300.0,0,0.0,0,480,60,4,0.6796544738540353,0,0.45177707453888016,0,2.5266666666666664,0.0,41.5,0,0,0,0,478,3,0,57,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,37,0.05400000000000001,379.0,300.0,0,0.0,0,302,238,11,0.6796544738540353,0,0.011544267540577505,0,2.5266666666666664,0.0,268,0,0,0,0,86,51,33,58,67,24,23,46,47,10,10,32,26,7,6,8,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
